Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
2668;-0.05109614,0.33529457,2.4306486;-0.054158293,0.40652373,2.429086;-0.060913123,0.76086426,2.4206705;-0.010186065,0.89914876,2.3827376;-0.1962806,0.64639294,2.397563;-0.26800907,0.41826183,2.3946106;-0.16806373,0.28431925,2.259487;-0.11216679,0.2491824,2.223272;0.08478596,0.6457525,2.5114734;0.108226724,0.41824841,2.571574;0.123693965,0.24031672,2.4389505;0.12115727,0.15740138,2.371498;-0.115426466,0.2679351,2.4038389;-0.16401339,-0.12938103,2.356441;-0.16741587,-0.40682936,2.3561018;-0.1391234,-0.45720556,2.3117518;0.013765546,0.26454237,2.4550521;0.005904593,-0.12493867,2.4435585;-0.024808425,-0.42923018,2.4728775;0.0054665357,-0.48483953,2.3940086;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2700;-0.042016856,0.32936153,2.433902;-0.04487055,0.40121403,2.432169;-0.051839665,0.75854355,2.4235353;0.004602518,0.8985503,2.389541;-0.18371934,0.6413187,2.3976831;-0.25612056,0.40992895,2.3950996;-0.16142271,0.27360517,2.2632794;-0.115295276,0.24647267,2.2269545;0.089542784,0.64153177,2.5158834;0.10979549,0.40818453,2.5760372;0.12774567,0.21782172,2.4616976;0.12590322,0.13327345,2.388252;-0.10501824,0.2634512,2.4054987;-0.15445577,-0.13603601,2.3351626;-0.16561478,-0.4042058,2.3410227;-0.13400514,-0.4546721,2.2796595;0.021437155,0.2587196,2.4595778;0.005762276,-0.12766005,2.4437964;-0.020122988,-0.42787266,2.4652507;0.010757141,-0.48277947,2.3902073;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2733;-0.03575294,0.32525194,2.4364169;-0.038122337,0.39734966,2.4345005;-0.04164614,0.75570285,2.4254181;0.015862994,0.8983649,2.393583;-0.17494392,0.6378306,2.397151;-0.24915928,0.40543497,2.3949149;-0.16099395,0.26894343,2.2601259;-0.119566984,0.253988,2.220921;0.09397901,0.63801587,2.5201461;0.111460604,0.40109074,2.584031;0.13093594,0.20858808,2.478403;0.13294803,0.12705019,2.402868;-0.09808972,0.26041946,2.406906;-0.1482209,-0.14049065,2.3173628;-0.16598535,-0.4001636,2.3232567;-0.13258933,-0.4494491,2.2441144;0.02689036,0.25435773,2.4634452;0.007356846,-0.13122222,2.4427867;-0.015715398,-0.42664889,2.45912;0.016567651,-0.48080757,2.3862877;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2769;-0.031351496,0.32251948,2.4383576;-0.033204217,0.39467403,2.4362428;-0.03232389,0.7527243,2.4261994;0.028172044,0.8988758,2.3972747;-0.16608047,0.6350788,2.3953416;-0.24352622,0.40386862,2.3915682;-0.17212768,0.29118884,2.2251284;-0.12813213,0.27982304,2.172073;0.09708282,0.63598526,2.5231416;0.11259685,0.399021,2.5973215;0.13433942,0.20972385,2.4924746;0.14875749,0.13122864,2.4228892;-0.09304505,0.25837857,2.40808;-0.14412957,-0.14270042,2.3043513;-0.16627607,-0.3980683,2.3136008;-0.13138318,-0.4477024,2.2309945;0.03060504,0.2514545,2.466733;0.009785007,-0.13446917,2.441864;-0.011877688,-0.42594558,2.455183;0.02251346,-0.4794342,2.3836424;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2805;-0.028450897,0.32081208,2.439665;-0.029907629,0.39301103,2.4374058;-0.024905322,0.7507389,2.4264686;0.03762671,0.8995395,2.3994348;-0.15848513,0.63383436,2.3930633;-0.24137259,0.41352963,2.3802385;-0.18575436,0.33173242,2.186046;-0.14045122,0.3192574,2.1274097;0.10003672,0.6346376,2.526625;0.11294375,0.40375575,2.6147861;0.14586261,0.22297235,2.512943;0.16846308,0.14883937,2.4444895;-0.089790255,0.25722656,2.4088457;-0.1415671,-0.14039095,2.2934518;-0.16738679,-0.39625636,2.305322;-0.13057661,-0.4463627,2.221954;0.033046693,0.2496533,2.4691114;0.012346515,-0.13700585,2.4419062;-0.008422797,-0.42607263,2.4537635;0.02908938,-0.47929186,2.3837266;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2831;-0.026478786,0.31973195,2.440509;-0.027679872,0.39199373,2.4381459;-0.01888818,0.7500864,2.4264972;0.04450799,0.9002026,2.4006836;-0.14880571,0.6370912,2.388463;-0.24531038,0.45273715,2.3582633;-0.18938436,0.3895491,2.153284;-0.15900601,0.3706101,2.0879753;0.10240564,0.63410217,2.529767;0.112917155,0.4103366,2.6293523;0.1520233,0.23481822,2.5244627;0.18220499,0.16496912,2.4564033;-0.08761165,0.25719157,2.4091115;-0.14001034,-0.13572778,2.2856228;-0.16970085,-0.39454862,2.2979252;-0.1303538,-0.44530705,2.215323;0.03448857,0.24867849,2.4707606;0.0147155,-0.13894044,2.4433553;-0.0049341246,-0.42727414,2.458062;0.03637206,-0.48122987,2.3921485;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2871;-0.025575146,0.3218828,2.4406214;-0.026020087,0.39347526,2.4380846;-0.014298416,0.7507446,2.4263308;0.049573608,0.9008039,2.401225;-0.1419644,0.6421157,2.3836539;-0.2560648,0.48405164,2.313665;-0.19259009,0.4374349,2.104879;-0.17449424,0.4216128,2.0488918;0.10449758,0.63500804,2.5330036;0.1124205,0.4204145,2.6451128;0.16190054,0.25144324,2.537265;0.19983688,0.18580724,2.46934;-0.08715163,0.26240328,2.4071364;-0.1399437,-0.1284933,2.280516;-0.17640129,-0.39055064,2.286758;-0.13379624,-0.4425389,2.2080364;0.034564476,0.24990398,2.4723465;0.017194036,-0.1396422,2.4487622;-0.0035585756,-0.43084314,2.4740224;0.040710617,-0.48595867,2.4118068;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2900;-0.025307711,0.32491887,2.4402804;-0.024945071,0.39606208,2.4375162;-0.010444595,0.75281537,2.4259305;0.053585865,0.90133405,2.4011114;-0.13695993,0.64675504,2.3790185;-0.2666633,0.49942726,2.2754347;-0.19616008,0.47249252,2.0649118;-0.1834859,0.46180558,2.01431;0.10593328,0.63633054,2.5355477;0.11208085,0.42829892,2.6539156;0.17053686,0.26209822,2.5484;0.2141413,0.19763316,2.481692;-0.08681759,0.2678075,2.405121;-0.14129175,-0.11906281,2.2787738;-0.1833851,-0.38611108,2.2775736;-0.13902642,-0.43843693,2.2018323;0.03362865,0.25250754,2.4733474;0.018992476,-0.1395132,2.4563212;-0.0061771027,-0.434075,2.491489;0.039808296,-0.4903317,2.4310517;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2934;-0.025499826,0.32896766,2.439203;-0.024348209,0.39987698,2.4362261;-0.007353354,0.7561741,2.4252515;0.056693938,0.90180045,2.4004767;-0.1325348,0.65198356,2.3733673;-0.2758593,0.4876489,2.2139957;-0.18936965,0.49521074,2.0082393;-0.1852738,0.49108535,1.9861492;0.10679728,0.63840973,2.5376554;0.11117029,0.4406985,2.660866;0.18044111,0.27485052,2.5627358;0.23180653,0.21268171,2.4992528;-0.08643231,0.27325258,2.402916;-0.1434965,-0.11076595,2.279513;-0.1914551,-0.3822897,2.2697563;-0.14618146,-0.43420315,2.1964817;0.03104485,0.2583055,2.4727218;0.019605912,-0.1376365,2.4655545;-0.008721148,-0.4357773,2.5031776;0.038850255,-0.49236462,2.4433672;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2969;-0.026555717,0.33302534,2.4364567;-0.02454364,0.40380302,2.433879;-0.0048496667,0.7605902,2.4242694;0.05893579,0.9022683,2.3996763;-0.12840255,0.65702796,2.3671896;-0.27907366,0.48319495,2.1780627;-0.18638285,0.5092598,1.9794079;-0.18441595,0.50991446,1.967241;0.1054516,0.642836,2.5370276;0.11045923,0.44947568,2.6647997;0.18740319,0.2831645,2.5720124;0.24236047,0.22151047,2.5097725;-0.08679529,0.27882323,2.3981793;-0.14724064,-0.10325127,2.2832754;-0.19881152,-0.3790028,2.2637815;-0.15341231,-0.42978153,2.1920326;0.027005157,0.26438186,2.4699647;0.018871605,-0.13584588,2.4740355;-0.012790929,-0.43708074,2.5132453;0.035899665,-0.49397168,2.4539034;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3001;-0.028302664,0.3364528,2.4320254;-0.025474953,0.40721083,2.430594;-0.0031709264,0.7643563,2.4232783;0.060627844,0.9027158,2.3986754;-0.12470168,0.6603836,2.3615854;-0.28078717,0.48347202,2.161204;-0.18508355,0.51818436,1.9641117;-0.18306144,0.521582,1.9556448;0.10315262,0.64706606,2.535225;0.10970163,0.45591128,2.6671684;0.19247858,0.28876457,2.5800045;0.24901955,0.22742027,2.517541;-0.08750924,0.28321284,2.390713;-0.15137611,-0.09814448,2.2877324;-0.20508505,-0.3763316,2.2589712;-0.1594175,-0.42587748,2.1882958;0.022444678,0.2692506,2.4660873;0.017890407,-0.13465962,2.4799678;-0.017312452,-0.43746722,2.5200007;0.032129586,-0.49466544,2.461221;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3042;-0.029799392,0.33843783,2.4278233;-0.026565218,0.40937093,2.4274538;-0.0021729271,0.76703686,2.4222374;0.06183909,0.9030306,2.397718;-0.121549055,0.6619947,2.3563457;-0.28084484,0.4842284,2.1485786;-0.1803604,0.5203777,1.9527434;-0.17847358,0.52922916,1.9464184;0.100991674,0.6498102,2.5338485;0.10905885,0.4581312,2.6688066;0.19619411,0.29066837,2.5842166;0.25418088,0.229831,2.5220475;-0.08741331,0.28520784,2.383789;-0.15475634,-0.09545636,2.2918918;-0.20932159,-0.37443897,2.255448;-0.16310428,-0.42307296,2.1856172;0.018584924,0.27166864,2.4627917;0.017103171,-0.13404198,2.483489;-0.020108648,-0.43760177,2.5234659;0.030221043,-0.49493852,2.46519;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3080;-0.031045603,0.3389519,2.4239614;-0.027737092,0.410283,2.4244893;-0.0017484595,0.7689286,2.420898;0.062653966,0.9032901,2.3968449;-0.1194346,0.6620879,2.3509545;-0.28064075,0.4843107,2.140383;-0.17505518,0.517009,1.9484531;-0.17268209,0.53106433,1.941814;0.098436505,0.6508468,2.5324216;0.107296206,0.4567437,2.6683269;0.19769515,0.28924167,2.584651;0.25766143,0.23004508,2.5235975;-0.08694076,0.28515488,2.3781269;-0.15758744,-0.09442324,2.2941697;-0.2124583,-0.37291434,2.2519608;-0.1655432,-0.42078078,2.1829484;0.015357425,0.27223998,2.4599419;0.015985075,-0.1338753,2.4843202;-0.022057768,-0.43672758,2.517102;0.029721249,-0.49308503,2.4591725;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3102;-0.032656945,0.33797133,2.4195902;-0.029570587,0.40986574,2.420853;-0.0021600178,0.7701343,2.4185116;0.063096605,0.90349495,2.3959515;-0.118791156,0.6610397,2.3454413;-0.27969274,0.48055032,2.1408389;-0.17112695,0.49792147,1.9575297;-0.16450864,0.5060046,1.9511853;0.09580141,0.65087396,2.530825;0.09992252,0.44236246,2.654893;0.19164385,0.27419487,2.5677109;0.25629792,0.21887185,2.5118527;-0.08680514,0.2841294,2.373749;-0.16020587,-0.094657004,2.295287;-0.2148695,-0.3717859,2.2486823;-0.16733572,-0.41899973,2.1803725;0.011955608,0.2711358,2.45623;0.012881612,-0.13557331,2.4711797;-0.021450197,-0.4335224,2.4977138;0.032096244,-0.488973,2.4412706;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3135;-0.03431506,0.33633757,2.4154356;-0.031608593,0.40879142,2.4174173;-0.003055839,0.7707728,2.4161055;0.06269454,0.90358454,2.3945112;-0.12031251,0.66011477,2.340951;-0.28598097,0.46309516,2.1753464;-0.18411732,0.4520623,1.9891813;-0.16273327,0.46210793,1.9802815;0.09384709,0.6506383,2.5292578;0.092283145,0.42363605,2.6271172;0.17986245,0.2553817,2.534732;0.2281234,0.22829108,2.491826;-0.087170646,0.28262573,2.3704505;-0.1630562,-0.096049465,2.295223;-0.21665329,-0.37103134,2.2460067;-0.16883239,-0.41764644,2.1779277;0.009029938,0.26859307,2.4510927;0.011176966,-0.13801017,2.4546711;-0.018969882,-0.42973763,2.478461;0.035154484,-0.48436284,2.4215925;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3164;-0.03561026,0.3347423,2.4121609;-0.033310257,0.4076382,2.4148326;-0.0042820955,0.7709298,2.414025;0.060183622,0.9033699,2.3920395;-0.12437771,0.65937907,2.3392138;-0.29301965,0.45147258,2.2240965;-0.1859708,0.41564888,2.0424845;-0.16115914,0.4161164,2.020685;0.09280325,0.6504293,2.527503;0.08994381,0.4104537,2.605772;0.16347173,0.24406385,2.4897537;0.19739163,0.23206174,2.4590566;-0.08776571,0.28096265,2.3680944;-0.16601464,-0.098392025,2.2940805;-0.21793424,-0.37055987,2.2439787;-0.1705396,-0.4165638,2.1752439;0.007390255,0.2656605,2.4460347;0.010963395,-0.13987082,2.4383116;-0.016630296,-0.4263541,2.462817;0.036118597,-0.48054796,2.4037442;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3195;-0.036549818,0.33340302,2.4097958;-0.03458162,0.40662125,2.4131136;-0.005545413,0.7707177,2.4125068;0.055215515,0.90279984,2.3887677;-0.13483332,0.6585091,2.344964;-0.29379404,0.44040632,2.2708957;-0.18870243,0.38702902,2.089473;-0.16811953,0.38168448,2.065029;0.09318647,0.6492348,2.5248165;0.0929755,0.40495834,2.5882375;0.15223856,0.2475595,2.4434998;0.17952117,0.22422808,2.407019;-0.088791475,0.2790329,2.366711;-0.16937777,-0.101815894,2.291658;-0.21888985,-0.37026852,2.242275;-0.17344634,-0.41552857,2.1713583;0.0070135174,0.26272312,2.441253;0.011663837,-0.14133413,2.4217353;-0.0147312805,-0.4240492,2.451598;0.034968223,-0.4784718,2.3895538;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3231;-0.03728807,0.33219227,2.4080608;-0.035581224,0.40556327,2.4119897;-0.00701786,0.76965404,2.4113185;0.04832178,0.9018763,2.3855145;-0.1493655,0.6552212,2.3601859;-0.29119837,0.43375462,2.3200698;-0.20661084,0.36413208,2.1316986;-0.19608885,0.35772797,2.1152594;0.1013842,0.6446179,2.5158305;0.11366643,0.41746765,2.548853;0.14597194,0.25454926,2.4072044;0.16836551,0.22322923,2.3564982;-0.092024,0.27522147,2.3675768;-0.17335987,-0.10614792,2.2879477;-0.22017787,-0.37037998,2.2392464;-0.18193227,-0.41417938,2.1616504;0.007827319,0.25934348,2.4361598;0.01294216,-0.14190836,2.408398;-0.012747758,-0.4222106,2.4419074;0.030978952,-0.47697937,2.3745909;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3263;-0.038437076,0.33030045,2.4067674;-0.0368295,0.40366676,2.411489;-0.008544311,0.76775646,2.410555;0.0376111,0.9004784,2.3825574;-0.16293885,0.6487087,2.3882377;-0.25129756,0.4101099,2.4175813;-0.2530066,0.34868166,2.2110367;-0.23631005,0.3489912,2.1571178;0.11332789,0.6380539,2.5017045;0.12842189,0.41401482,2.5173845;0.14958285,0.25667027,2.3664505;0.17163417,0.22868264,2.2871013;-0.10083433,0.2676215,2.3743615;-0.17854923,-0.11166671,2.2820165;-0.2240945,-0.36991596,2.2314;-0.201992,-0.4098499,2.1419537;0.008624395,0.25539982,2.4310598;0.014508398,-0.14232227,2.3981454;-0.010306036,-0.42080012,2.4331124;0.024643878,-0.47588345,2.3596208;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3296;-0.04040703,0.32731915,2.4061983;-0.038561217,0.4005149,2.4119627;-0.010196799,0.76466644,2.4103494;0.027264196,0.8988396,2.3800323;-0.1715874,0.64390504,2.4125295;-0.23076357,0.4241548,2.4868474;-0.2784545,0.37463796,2.2700052;-0.27989522,0.36291626,2.2015076;0.12500715,0.62922776,2.4829595;0.14434084,0.41949666,2.4941216;0.18377222,0.26682076,2.345757;0.17786083,0.2536896,2.2248604;-0.111487694,0.25922906,2.3848355;-0.18521349,-0.115972385,2.2756944;-0.22776084,-0.369017,2.224446;-0.21755707,-0.4061457,2.1292818;0.009073123,0.25108528,2.4262533;0.015594151,-0.1426928,2.3909516;-0.00806373,-0.4196056,2.4253328;0.016452692,-0.47457093,2.3461695;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3330;-0.042177707,0.3248213,2.4061048;-0.039927922,0.39772335,2.4128702;-0.011790879,0.7611462,2.4105642;0.017813532,0.8976723,2.3784285;-0.18088162,0.6406746,2.4385216;-0.24081469,0.42437065,2.4885259;-0.32503322,0.37702808,2.2914894;-0.3184257,0.39418334,2.2262247;0.13135265,0.62494594,2.4701605;0.1795143,0.42807442,2.4554002;0.20447497,0.2686871,2.3265047;0.18780173,0.28389385,2.1485653;-0.11869011,0.2541004,2.393087;-0.19014518,-0.11847587,2.2714734;-0.23035266,-0.36816084,2.2201078;-0.22922689,-0.40337178,2.1224632;0.009439811,0.24787901,2.422593;0.01620454,-0.14284995,2.3862247;-0.0068052094,-0.41888234,2.4203963;0.0074018193,-0.47370294,2.337355;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3364;-0.043911565,0.3227951,2.4064162;-0.041077867,0.395424,2.4140558;-0.0129960235,0.75828266,2.4109688;0.0052046496,0.89694417,2.3774786;-0.1862397,0.6402206,2.454417;-0.27796873,0.4207518,2.4675272;-0.3466897,0.43982178,2.2567813;-0.3550545,0.4436178,2.2299986;0.13496287,0.6222792,2.4581451;0.21418943,0.4378099,2.4116786;0.23777008,0.2750476,2.2934463;0.19738796,0.32573166,2.1004496;-0.12388644,0.25116464,2.399354;-0.19399859,-0.1195506,2.2691016;-0.2315364,-0.36785915,2.218236;-0.23669861,-0.40223867,2.120618;0.009635811,0.24565333,2.4199939;0.016499585,-0.14278376,2.3829558;-0.00612138,-0.418405,2.417284;-0.001474306,-0.47315568,2.3324468;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3395;-0.045774437,0.32149914,2.4070723;-0.04221282,0.39389673,2.4154694;-0.0140468115,0.75631684,2.4116807;-0.004772349,0.8969851,2.3773532;-0.18983002,0.642207,2.4658775;-0.29318595,0.42783445,2.5231416;-0.3748045,0.47113118,2.2925448;-0.38253507,0.48640162,2.2353714;0.13591449,0.62127507,2.4460497;0.24902253,0.45455575,2.3864768;0.22257502,0.34064624,2.1725779;0.20223543,0.36704278,2.0806005;-0.12784122,0.25006536,2.404108;-0.19781214,-0.11986265,2.2684464;-0.23210259,-0.36676475,2.2259898;-0.24455233,-0.40249315,2.1363745;0.009670084,0.2442576,2.4181323;0.016589718,-0.14248224,2.380693;-0.0058255238,-0.41806924,2.4152448;-0.011816204,-0.47287154,2.3317425;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3446;-0.048152115,0.32139513,2.40812;-0.04359326,0.3934494,2.4171882;-0.015164321,0.7552664,2.4126568;-0.013171981,0.8976363,2.3774831;-0.19297314,0.64623195,2.4745324;-0.31745112,0.461454,2.49977;-0.39129665,0.50136685,2.2827263;-0.40101328,0.5226546,2.239331;0.13510048,0.62244457,2.4353733;0.27396473,0.47440073,2.368015;0.22097518,0.3770762,2.1220493;0.19583294,0.41830856,2.047395;-0.13128962,0.25083405,2.4081538;-0.20310763,-0.11608065,2.2754228;-0.22442953,-0.37257513,2.2654564;-0.24188118,-0.41401315,2.1812708;0.009469635,0.24361108,2.416475;0.016449114,-0.1418889,2.3794303;-0.0069053364,-0.4181402,2.4157796;-0.023481004,-0.4735336,2.3367174;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3467;-0.051909287,0.32343715,2.409497;-0.0458679,0.39485902,2.419439;-0.017155759,0.755952,2.4145086;-0.023524888,0.8988459,2.3777702;-0.1963872,0.65472794,2.4813738;-0.32972196,0.48254156,2.4900029;-0.40142995,0.51843274,2.2817295;-0.41194198,0.5441615,2.239792;0.13132164,0.6278743,2.423287;0.28458074,0.48405656,2.3579168;0.20259205,0.43929526,2.0716972;0.18263207,0.4608094,2.0330944;-0.13489318,0.25407812,2.4115434;-0.20837809,-0.11215632,2.2904677;-0.21831948,-0.37600684,2.2979155;-0.23875119,-0.42119223,2.2191267;0.008005953,0.24511164,2.4139392;0.015915522,-0.14091142,2.3792503;-0.009072895,-0.41925198,2.421355;-0.0339956,-0.4759316,2.3479514;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3496;-0.056898616,0.32810917,2.410568;-0.049118184,0.39846075,2.4217799;-0.020265268,0.7581414,2.4169126;-0.031960767,0.90016025,2.3784127;-0.20089777,0.6631459,2.4863431;-0.33601984,0.49464247,2.4848502;-0.40803823,0.5297576,2.281948;-0.41858345,0.55766535,2.240366;0.12534611,0.6365228,2.412594;0.2883457,0.49367204,2.3526294;0.19077137,0.46150315,2.0703397;0.17033507,0.4874385,2.0271225;-0.13869768,0.25928795,2.4137914;-0.21105374,-0.108455785,2.309406;-0.21032079,-0.38306823,2.3417087;-0.23281966,-0.43370712,2.2662363;0.005056088,0.2498498,2.4100518;0.014980324,-0.13960256,2.3799198;-0.010476674,-0.42056286,2.4282796;-0.040067878,-0.47818348,2.3581839;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3532;-0.062419266,0.33344513,2.41095;-0.053237695,0.40296564,2.423742;-0.025494007,0.7618207,2.4197931;-0.04015326,0.9017825,2.3796332;-0.20460223,0.669151,2.4891844;-0.33979028,0.5016775,2.4822814;-0.41241544,0.53696245,2.282293;-0.42113963,0.5663892,2.2389665;0.11892549,0.64345616,2.4049792;0.28539038,0.50283444,2.3524475;0.18380412,0.47280312,2.0795786;0.15710293,0.50234723,2.0284808;-0.14250866,0.2648747,2.4149795;-0.21180521,-0.108111314,2.3347163;-0.19834852,-0.39567852,2.3834066;-0.22041556,-0.4508912,2.3101058;3.701339E-4,0.25618926,2.405106;0.013854503,-0.13844302,2.3811266;-0.009339095,-0.42297792,2.4379728;-0.040621128,-0.48231182,2.3709617;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3565;-0.067376815,0.33707833,2.4106371;-0.057047922,0.40615594,2.424939;-0.03071711,0.7650996,2.421949;-0.048178546,0.90315723,2.380894;-0.20873775,0.6723965,2.490701;-0.3419106,0.5058957,2.480544;-0.41309974,0.5399382,2.2817988;-0.41876718,0.5694606,2.235427;0.10930081,0.6484036,2.3979049;0.22596467,0.4644215,2.2540321;0.13634682,0.5031385,2.0287168;0.1268928,0.510654,2.0372772;-0.14582925,0.26872045,2.4153817;-0.209605,-0.11047375,2.3554196;-0.19164869,-0.4022584,2.40251;-0.21423076,-0.4587791,2.3297784;-0.0044752895,0.2606086,2.4003744;0.012093191,-0.13786602,2.3833807;-0.006515677,-0.42537463,2.4478896;-0.037769534,-0.48658666,2.3834589;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3596;-0.072206676,0.33937988,2.4095101;-0.060932584,0.4081863,2.4253435;-0.037279435,0.76723963,2.4231687;-0.05609664,0.9043636,2.3821456;-0.21401498,0.67270476,2.4909878;-0.34094122,0.50581163,2.4792185;-0.40477175,0.5315104,2.2795515;-0.40531012,0.5588658,2.2298586;0.10108793,0.6521422,2.3922315;0.2080191,0.4482422,2.2314036;0.10175978,0.49882945,2.0373204;0.08184214,0.5087451,2.0418236;-0.14895666,0.27115896,2.4151032;-0.20747003,-0.11201784,2.3671207;-0.18695696,-0.40704194,2.4133313;-0.21013604,-0.46405023,2.340957;-0.009450149,0.26343715,2.3953176;0.008673778,-0.13868219,2.3868866;-0.0048556705,-0.42687255,2.4542673;-0.036043175,-0.48919982,2.3910573;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3631;-0.07784189,0.3396166,2.4073384;-0.06566654,0.40855038,2.4248776;-0.04567745,0.7678864,2.423012;-0.06563961,0.90527546,2.3831258;-0.22093081,0.66931874,2.489473;-0.33277526,0.49219137,2.475754;-0.38101485,0.5065894,2.2709742;-0.37525073,0.51859033,2.2301059;0.091923654,0.653069,2.3853502;0.18784967,0.43368557,2.2203057;0.06857611,0.48111933,2.0527313;0.045116484,0.4950039,2.0486581;-0.15307677,0.27169845,2.4136956;-0.20629515,-0.11300381,2.3740282;-0.18369143,-0.41079307,2.4187171;-0.20749925,-0.46775496,2.346195;-0.014233452,0.26426226,2.3906941;0.0050197197,-0.13976486,2.389917;-0.003953216,-0.42778897,2.4581695;-0.035407797,-0.49073002,2.3956294;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3665;-0.08350124,0.33893144,2.4048471;-0.07084626,0.4080763,2.423783;-0.05481944,0.76743335,2.4209657;-0.0734462,0.9057919,2.3838804;-0.22619551,0.66655076,2.4875782;-0.29848957,0.45030528,2.4812243;-0.3409128,0.4599225,2.273485;-0.34372076,0.46511784,2.2364838;0.082337596,0.65136695,2.3787696;0.15237924,0.41968548,2.2364109;0.029995395,0.4435266,2.0799003;0.0015220772,0.4623548,2.0621684;-0.15728994,0.27150342,2.4118443;-0.20559832,-0.11370958,2.3785791;-0.18200319,-0.41384494,2.4187222;-0.20675157,-0.46999496,2.345323;-0.018961165,0.2642419,2.386905;-8.489494E-5,-0.14148611,2.3917823;-0.003542838,-0.42830393,2.4603462;-0.035362564,-0.49164382,2.3983483;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
