Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
2723;-0.07075246,0.3312782,2.312286;-0.06911645,0.4022057,2.314632;-0.07938514,0.75866735,2.3002381;-0.11350669,0.9056404,2.22508;-0.24552836,0.6468915,2.3425052;-0.37625158,0.47519553,2.2381043;-0.4891078,0.4251554,2.0435436;-0.5320735,0.42917058,1.9777484;0.052637115,0.6508232,2.2548337;0.14343971,0.5481087,2.045677;0.23289151,0.43197554,1.8449297;0.23508537,0.45585352,1.7876759;-0.14011104,0.2599019,2.328646;-0.1971551,-0.118865505,2.281737;-0.24418782,-0.38677838,2.2757525;-0.2799215,-0.43116525,2.2031045;5.780526E-4,0.2635091,2.3007143;0.049379945,-0.11072177,2.3090956;0.08409583,-0.39878643,2.3487554;0.06532966,-0.45633525,2.277953;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2756;-0.074897476,0.33093068,2.313625;-0.07321537,0.40196216,2.3149936;-0.08184237,0.7583411,2.2988446;-0.11777528,0.90567523,2.2245207;-0.24912153,0.646183,2.3419654;-0.35875064,0.43444598,2.2915838;-0.46775866,0.41487697,2.0774918;-0.48688865,0.43964016,2.0297375;0.050960347,0.6492881,2.251609;0.15798157,0.46346423,2.1107674;0.19399104,0.45018816,1.9012024;0.19500437,0.46461982,1.8620775;-0.14554507,0.2585805,2.329943;-0.19943109,-0.11774407,2.283194;-0.24510732,-0.38668478,2.276558;-0.28061384,-0.43122408,2.2043693;-0.0036640463,0.26302668,2.3018239;0.04659383,-0.110764325,2.3121355;0.083851784,-0.39942712,2.3511972;0.064819336,-0.45707965,2.2803006;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2780;-0.081619196,0.32917446,2.3126183;-0.080939405,0.39999816,2.312458;-0.089869626,0.7547998,2.2923005;-0.122588806,0.9037104,2.2201662;-0.25555632,0.643761,2.339336;-0.33621594,0.39625788,2.352175;-0.41807106,0.43885776,2.1398513;-0.43726584,0.46585783,2.0900295;0.049117964,0.64643884,2.2517102;0.16215774,0.42514172,2.1439185;0.14720602,0.47305003,1.9445655;0.1534042,0.47765803,1.9439579;-0.15377471,0.25558662,2.3269856;-0.20333801,-0.11730956,2.282566;-0.24606591,-0.38664365,2.276946;-0.28060216,-0.43139806,2.2046816;-0.009736599,0.26098725,2.3018801;0.042985946,-0.11158965,2.3131974;0.08010838,-0.4000926,2.3457434;0.062889114,-0.4562038,2.271921;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2817;-0.09103037,0.3261232,2.309197;-0.09235918,0.39629155,2.306997;-0.10688661,0.7460623,2.279915;-0.12921065,0.8970418,2.2092571;-0.26619068,0.6400307,2.3333583;-0.3281992,0.3805871,2.3760931;-0.38600585,0.47688445,2.178851;-0.39282563,0.52476203,2.1365883;0.04298525,0.64208513,2.258099;0.15048528,0.40714446,2.208762;0.10417448,0.5117895,2.0154345;0.10423708,0.5193803,2.0371177;-0.16325487,0.25201443,2.320513;-0.21276361,-0.11853997,2.2755818;-0.24908559,-0.38499758,2.2725704;-0.27883077,-0.43002862,2.1975071;-0.017852431,0.25792924,2.301242;0.03356931,-0.115342095,2.3047757;0.069748506,-0.39064425,2.301881;0.059360147,-0.4404619,2.2228703;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2848;-0.101438075,0.31982478,2.3046494;-0.103540234,0.38985848,2.3011992;-0.1168609,0.73944837,2.2725425;-0.13359565,0.8899295,2.2000592;-0.28737706,0.62276614,2.3135955;-0.33909923,0.37661952,2.365515;-0.37396926,0.5307166,2.1885567;-0.36986974,0.5918405,2.1559772;0.030818878,0.63430184,2.2686186;0.13729772,0.38210592,2.2791495;0.07546285,0.53826916,2.1062777;0.07196263,0.57203525,2.0967283;-0.17302845,0.24567543,2.312213;-0.22312206,-0.12124941,2.2652495;-0.25614458,-0.38241473,2.256365;-0.28424433,-0.4364098,2.2024276;-0.027586592,0.25220665,2.3005786;0.02189186,-0.11991756,2.2858086;0.0609164,-0.37968895,2.2591918;0.05947743,-0.42455587,2.176375;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2886;-0.11203889,0.31026277,2.300395;-0.11430132,0.3803469,2.2961712;-0.12519154,0.730629,2.2672062;-0.13538212,0.880849,2.193121;-0.29792094,0.6133946,2.3016772;-0.36582088,0.38018113,2.319788;-0.36867246,0.59121287,2.170432;-0.35869816,0.63690627,2.1554072;0.01856723,0.6243224,2.2793682;0.13223435,0.3740973,2.3044753;0.068585545,0.55549,2.1524167;0.060346678,0.60580146,2.1289716;-0.18321499,0.23607431,2.3029327;-0.23872809,-0.12967303,2.246023;-0.26242566,-0.3816877,2.242744;-0.2892675,-0.442737,2.2055235;-0.03888335,0.24241829,2.3014615;0.012547506,-0.1256077,2.2679124;0.05832593,-0.3758244,2.238162;0.062879406,-0.41851324,2.1530252;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2931;-0.120331906,0.30225927,2.2978485;-0.122332774,0.37240472,2.2931788;-0.13077869,0.7222222,2.26436;-0.1356177,0.872868,2.189618;-0.30334774,0.60843575,2.2948372;-0.41925904,0.37660554,2.2608778;-0.36763734,0.6217729,2.1567707;-0.3580606,0.6560338,2.140582;0.01186255,0.61032534,2.2920804;0.13174325,0.37753665,2.3069558;0.07375382,0.55826724,2.156476;0.06270265,0.6142416,2.1288974;-0.19189358,0.2280801,2.29617;-0.24684054,-0.13410452,2.2351809;-0.27074194,-0.3815181,2.2272093;-0.28540006,-0.43661729,2.1640122;-0.049210798,0.23168008,2.303869;0.007594121,-0.12960164,2.257555;0.057147454,-0.37353596,2.226889;0.06579235,-0.41496992,2.1405191;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2955;-0.12560496,0.29745325,2.2967205;-0.12737677,0.36754626,2.291726;-0.1341126,0.71617365,2.2632453;-0.13349684,0.8667939,2.1887486;-0.30654618,0.6055694,2.2898433;-0.44647303,0.38650453,2.2036803;-0.37653348,0.614926,2.115069;-0.36550623,0.6711765,2.0821288;0.0105447555,0.60188067,2.3028462;0.13493368,0.38205722,2.303385;0.088623926,0.5612929,2.151924;0.077366866,0.62424576,2.1111188;-0.19744967,0.22343571,2.2923932;-0.25112817,-0.13642545,2.2294738;-0.27653125,-0.38136706,2.216695;-0.28253868,-0.43159646,2.136385;-0.055724505,0.2248717,2.3063986;0.004581648,-0.13217223,2.251958;0.05639006,-0.3721151,2.2198005;0.06937984,-0.4129937,2.1335852;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2988;-0.12971509,0.29431602,2.296615;-0.13118419,0.3643235,2.2912896;-0.13629618,0.7118775,2.2630816;-0.1290436,0.8625864,2.1908967;-0.30799347,0.60457885,2.2833548;-0.44561258,0.41895708,2.1522555;-0.3884327,0.6214371,2.0483682;-0.3727307,0.68716747,2.0126123;0.010554477,0.5972298,2.3106048;0.1470391,0.443111,2.226483;0.13404818,0.5923209,2.056097;0.12455161,0.62520695,2.0455065;-0.20153888,0.22064745,2.290229;-0.2540017,-0.1378352,2.2259097;-0.27953616,-0.38120767,2.211306;-0.28045154,-0.42975014,2.1256816;-0.060989004,0.21996403,2.310077;0.0019425438,-0.13501324,2.2502036;0.058622975,-0.3744353,2.2257514;0.07880596,-0.41664532,2.1447232;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3023;-0.13442385,0.2935822,2.2985823;-0.13518009,0.36315423,2.2926598;-0.13789639,0.7093523,2.2640338;-0.12290007,0.8602992,2.1953278;-0.30752304,0.607223,2.2754989;-0.4430159,0.47402596,2.0719266;-0.3970115,0.63479763,1.9351119;-0.3875482,0.67862564,1.913035;0.011149047,0.5967959,2.3180459;0.15109749,0.46455812,2.201654;0.17482632,0.57642907,2.0183482;0.17589018,0.607858,1.9840956;-0.20599991,0.22031434,2.2896137;-0.2559065,-0.13841918,2.223728;-0.2813529,-0.38058054,2.2085466;-0.27729642,-0.42753518,2.1211174;-0.06693279,0.21851757,2.3166378;-0.0035365622,-0.13779192,2.2606926;0.058240984,-0.3846527,2.2550938;0.0845339,-0.4277822,2.1762662;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3054;-0.14029768,0.29772905,2.304572;-0.14019153,0.3665123,2.2979248;-0.1392937,0.7100328,2.268003;-0.115610495,0.86075985,2.2003436;-0.30515268,0.6128467,2.2676075;-0.4310998,0.50947195,2.0134716;-0.40931773,0.610444,1.8305603;-0.4058137,0.6451159,1.8055432;0.012203074,0.6018207,2.3248835;0.14795385,0.49911976,2.164363;0.22676332,0.54031295,1.961621;0.2505782,0.5674179,1.905581;-0.2119648,0.22569764,2.2926464;-0.2571081,-0.13595964,2.2242215;-0.2824198,-0.38008338,2.2096195;-0.27271104,-0.42629188,2.1236615;-0.073416114,0.22306442,2.3273604;-0.011639264,-0.136614,2.2902584;0.053787503,-0.3882387,2.2912505;0.08388062,-0.43207625,2.213942;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3088;-0.14503929,0.30385804,2.3118908;-0.14429952,0.37227526,2.3048546;-0.1399035,0.71461076,2.274762;-0.106123075,0.86420137,2.2069795;-0.3015511,0.61849475,2.2612202;-0.41261545,0.5170613,2.0131612;-0.4164253,0.528756,1.7963154;-0.42427713,0.5646199,1.7251756;0.012752619,0.6098871,2.329189;0.14102429,0.5283722,2.1424563;0.2592502,0.5028732,1.9396439;0.31468743,0.5014525,1.8627133;-0.21659237,0.23320727,2.297515;-0.2579175,-0.1316957,2.2268112;-0.28280383,-0.38046548,2.2135158;-0.26845583,-0.42674407,2.1302946;-0.07887202,0.23093767,2.3386652;-0.017679168,-0.13326034,2.314707;0.04989274,-0.3900812,2.3139653;0.08156412,-0.4339882,2.2372293;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3119;-0.14793606,0.3086116,2.3176346;-0.14682817,0.37699014,2.3104374;-0.14006305,0.719373,2.2807152;-0.099320754,0.86705965,2.2116575;-0.29772744,0.6231833,2.256315;-0.39025873,0.5291313,2.0267763;-0.40135342,0.4725174,1.8112841;-0.4243116,0.4837003,1.7117637;0.013004052,0.6164744,2.3313353;0.1389736,0.5402199,2.1327572;0.27097714,0.4642381,1.9541886;0.3362312,0.44952872,1.875422;-0.21927944,0.23893669,2.301503;-0.25826553,-0.12667559,2.2306623;-0.28267908,-0.3807999,2.2180152;-0.2652395,-0.427186,2.1369503;-0.082028456,0.23657158,2.3464231;-0.021828094,-0.13086723,2.3332438;0.04437327,-0.39358622,2.3357038;0.07624444,-0.43801883,2.259787;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3152;-0.14963382,0.3119238,2.321704;-0.14829698,0.3802792,2.3142452;-0.1400913,0.72287023,2.2844956;-0.09495379,0.86905587,2.2144022;-0.29375413,0.62653077,2.2517455;-0.37798253,0.52587426,2.040165;-0.39829212,0.42815012,1.814615;-0.4095107,0.44773144,1.7258327;0.0131871635,0.6211983,2.332389;0.13092801,0.5256293,2.1570444;0.26908115,0.43355316,1.9833009;0.3322766,0.43099737,1.897017;-0.22077894,0.24279355,2.3042674;-0.25815624,-0.122976504,2.2340977;-0.28067833,-0.38397107,2.2262456;-0.26034626,-0.43157983,2.148116;-0.08385482,0.24055679,2.3523371;-0.024199776,-0.12974784,2.3443112;0.041634,-0.39523336,2.3460596;0.074028276,-0.43974292,2.2704303;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3193;-0.15064962,0.31395513,2.324409;-0.14917052,0.38232893,2.3166916;-0.14002867,0.7247802,2.286285;-0.09114052,0.8703279,2.2158287;-0.289547,0.6281941,2.2470315;-0.3682869,0.5187865,2.0519357;-0.38432235,0.37251595,1.8534188;-0.37911332,0.4239022,1.78027;0.013200973,0.62372375,2.3337805;0.107648775,0.47430068,2.228345;0.24727282,0.4239089,2.0222824;0.29083478,0.43812963,1.9489605;-0.22163728,0.24530753,2.306129;-0.25499794,-0.11931735,2.2394078;-0.27894104,-0.38563785,2.2311018;-0.2565881,-0.4336721,2.1543188;-0.08494872,0.24278682,2.3564098;-0.025599808,-0.12926795,2.3507586;0.04017663,-0.39621508,2.352363;0.0732344,-0.44077957,2.2770123;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3235;-0.1513232,0.3151134,2.3260837;-0.14979616,0.38342604,2.318101;-0.13963486,0.7252725,2.2853494;-0.08624291,0.8699424,2.2154016;-0.2856642,0.6282841,2.242267;-0.36263376,0.45578063,2.1119182;-0.37089756,0.37441525,1.9013659;-0.3527974,0.41656363,1.8444952;0.013365767,0.6248344,2.335604;0.09725703,0.44635975,2.2731047;0.21025026,0.4242572,2.07039;0.23756275,0.453142,2.0104194;-0.22217418,0.24684341,2.3072827;-0.252228,-0.11711125,2.2431107;-0.27769357,-0.38682202,2.2339714;-0.25353187,-0.43534976,2.1583104;-0.08562942,0.24401513,2.359015;-0.02643877,-0.12908675,2.3550274;0.039127,-0.39674386,2.3553896;0.073016174,-0.44131577,2.2805307;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3251;-0.15138648,0.31504613,2.3266964;-0.14971486,0.38320366,2.3182135;-0.13841292,0.7236279,2.281198;-0.080714956,0.8663103,2.21173;-0.28122437,0.62654036,2.2367766;-0.36477968,0.3947438,2.1592963;-0.3427201,0.39820135,1.9519364;-0.32797042,0.42076552,1.9160256;0.013702603,0.6239622,2.3394406;0.0872715,0.41844705,2.316126;0.16365522,0.45252004,2.1110895;0.17818674,0.47421533,2.074125;-0.2221824,0.24742855,2.307585;-0.25010625,-0.1160664,2.2447639;-0.27672276,-0.38768172,2.2356396;-0.25069526,-0.43676466,2.1609092;-0.08567635,0.24372932,2.3602798;-0.025809374,-0.12953855,2.3562768;0.039984394,-0.3977494,2.352957;0.075769216,-0.44203186,2.2788668;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3286;-0.1496539,0.31141105,2.3247359;-0.14795555,0.37932843,2.3152854;-0.13651985,0.7182941,2.2732594;-0.07529087,0.85807633,2.2043505;-0.2732258,0.6207099,2.2293825;-0.36655417,0.3672627,2.1796484;-0.31706923,0.4352647,1.9850149;-0.30540863,0.4533085,1.9901439;0.013544052,0.62058413,2.3493443;0.079390004,0.39086467,2.360953;0.109068036,0.48739794,2.1630151;0.10806312,0.51658815,2.1370409;-0.21942621,0.24468516,2.3047438;-0.24237534,-0.124108285,2.2408159;-0.27327216,-0.38715333,2.2331476;-0.2439739,-0.43666694,2.1593313;-0.0846507,0.24117377,2.3597293;-0.02125488,-0.13171138,2.3503747;0.04544713,-0.3949641,2.3376155;0.08654145,-0.43787226,2.2651503;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3317;-0.14664458,0.30475134,2.3211231;-0.14512241,0.3726972,2.3108015;-0.1346051,0.71194327,2.265893;-0.072713435,0.85015637,2.1979477;-0.2658245,0.61468166,2.2242937;-0.36839265,0.36145458,2.18317;-0.30071622,0.4877661,2.0122197;-0.295277,0.5069599,2.0196085;0.013187293,0.6172478,2.3568892;0.07488759,0.37875515,2.3796294;0.07649742,0.50914097,2.1958845;0.07106465,0.54937476,2.1641889;-0.2146271,0.23923069,2.2999594;-0.23655716,-0.1290321,2.237598;-0.26995823,-0.38670856,2.2294145;-0.23826158,-0.43654063,2.156604;-0.0828801,0.23608032,2.3576746;-0.009510541,-0.13571173,2.3349514;0.058047142,-0.3891602,2.3132377;0.10429036,-0.4303117,2.242337;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3350;-0.14355904,0.2981691,2.3179755;-0.14231585,0.36622128,2.307059;-0.13319887,0.7059716,2.26065;-0.07318689,0.8420294,2.1920376;-0.26091567,0.60996103,2.2218077;-0.37204134,0.36503646,2.1773076;-0.29464552,0.5213623,2.018114;-0.29555982,0.5317871,2.0220158;0.012902394,0.61461055,2.3612616;0.07589349,0.37294686,2.385893;0.07040586,0.51472175,2.2012153;0.068775505,0.55759966,2.1605132;-0.20978409,0.2333308,2.2958963;-0.23147584,-0.13282643,2.2349987;-0.26698646,-0.38601932,2.2258387;-0.23409,-0.43608874,2.1538653;-0.08069517,0.23040462,2.3553922;0.0014787028,-0.13879995,2.3209724;0.0678946,-0.3821449,2.2921221;0.11591926,-0.42211214,2.221955;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3385;-0.14110635,0.29383054,2.3160257;-0.14020807,0.3619903,2.3047147;-0.13236128,0.70221317,2.257473;-0.075607695,0.8360988,2.187488;-0.25838372,0.6066572,2.2208512;-0.3773676,0.3714622,2.1498623;-0.29613653,0.5482736,2.0019753;-0.30676454,0.56233406,1.986887;0.013036098,0.61234075,2.3631978;0.104604416,0.37252545,2.3591228;0.09207386,0.51669556,2.17125;0.088173926,0.5676558,2.1163576;-0.20619981,0.22914378,2.2935014;-0.22741489,-0.1349282,2.2338114;-0.26482934,-0.3852924,2.223379;-0.23176776,-0.4354513,2.1516955;-0.07801378,0.22597502,2.3537352;0.009179272,-0.13979892,2.311472;0.07313506,-0.37897187,2.282518;0.12120507,-0.41871145,2.2126367;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3420;-0.13831745,0.2919105,2.3149698;-0.13820201,0.3599274,2.3034053;-0.13187946,0.6999221,2.2555394;-0.08098457,0.8318956,2.1838558;-0.25938287,0.6039386,2.2224164;-0.38141093,0.37624747,2.1326966;-0.3278566,0.5355885,1.9667339;-0.32404715,0.57755995,1.9290028;0.015404695,0.6109904,2.3584392;0.13580756,0.42933056,2.2463427;0.13987769,0.5376128,2.0500298;0.12617286,0.56880045,2.0401397;-0.20313562,0.22665174,2.292536;-0.22449009,-0.13579223,2.2338698;-0.26377034,-0.38498485,2.2228336;-0.2559676,-0.4409038,2.2419999;-0.07244463,0.22391549,2.352025;0.014769375,-0.13916329,2.305272;0.076245844,-0.37724543,2.2771409;0.12366615,-0.416916,2.2068396;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3449;-0.13112286,0.2951652,2.3153903;-0.13293341,0.36195716,2.3033347;-0.13150223,0.6987146,2.2543287;-0.08826597,0.8309605,2.1814928;-0.26306376,0.60299927,2.226351;-0.3837053,0.3799401,2.124676;-0.35975024,0.5084443,1.9256228;-0.3572912,0.56043017,1.8553346;0.024087518,0.6195235,2.328377;0.15881394,0.45321855,2.1818411;0.17966354,0.52972335,1.9803549;0.16615686,0.5599116,1.956851;-0.19686064,0.22728497,2.295018;-0.22164595,-0.13476709,2.2370393;-0.2630894,-0.3873383,2.2430913;-0.25529712,-0.44249555,2.2294323;-0.06066281,0.22806568,2.3499944;0.019676924,-0.13675769,2.3012524;0.07858624,-0.37600958,2.2737007;0.12282272,-0.4161347,2.2026129;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3487;-0.121135,0.30317405,2.3174136;-0.124523334,0.3690196,2.305016;-0.13053623,0.7006901,2.2547889;-0.096117854,0.8332084,2.1800027;-0.26752433,0.6068554,2.2336483;-0.36434937,0.4208846,2.120208;-0.39651233,0.47262037,1.8693509;-0.40066597,0.50911987,1.7876617;0.031457018,0.6287928,2.3047462;0.16787507,0.5039751,2.1287522;0.21730167,0.5091266,1.9154863;0.22378244,0.5292129,1.8549234;-0.18656208,0.23300394,2.3021235;-0.21918929,-0.13113773,2.2475102;-0.26155707,-0.392164,2.2653968;-0.2577621,-0.4452005,2.235069;-0.0470398,0.2369779,2.3478477;0.026585886,-0.1281509,2.3000894;0.081162095,-0.37533313,2.273664;0.11937763,-0.41668734,2.201514;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3518;-0.108166866,0.31483385,2.3208468;-0.11246541,0.38057756,2.3084555;-0.12669507,0.7092156,2.2583306;-0.103674755,0.83805203,2.1786475;-0.2698073,0.6124067,2.2406554;-0.34783933,0.47538742,2.0955691;-0.41825768,0.43682677,1.8556752;-0.44629723,0.4401545,1.7546389;0.03665199,0.6367697,2.2878344;0.16314773,0.5436433,2.073767;0.23996393,0.48464873,1.8727916;0.2733945,0.47923198,1.7834932;-0.17250903,0.243306,2.3120928;-0.21507722,-0.122477904,2.2640824;-0.26064038,-0.39555648,2.2789338;-0.2597923,-0.4475722,2.2334557;-0.0318129,0.24987069,2.3458536;0.03290601,-0.11942067,2.301575;0.084386915,-0.376354,2.2811828;0.11353493,-0.41974077,2.206686;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3551;-0.09846685,0.32315278,2.322806;-0.10262122,0.38955805,2.3105648;-0.1195015,0.72109425,2.261983;-0.10973957,0.8435418,2.176527;-0.2700431,0.61871755,2.2475824;-0.3357257,0.486075,2.1106334;-0.41478133,0.42017198,1.8999963;-0.46466386,0.39467114,1.7810094;0.042072512,0.6444445,2.2731762;0.1618983,0.5547952,2.05166;0.24937914,0.47260758,1.855375;0.28225243,0.4558515,1.7786245;-0.1628205,0.25028208,2.3185291;-0.21218628,-0.11694657,2.274221;-0.25978598,-0.39729163,2.2868972;-0.26162592,-0.4488823,2.2306511;-0.021375999,0.258842,2.3433638;0.038027905,-0.11277001,2.3041682;0.08632855,-0.37914833,2.2934823;0.10483627,-0.42539063,2.217576;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3585;-0.09003088,0.3284066,2.323365;-0.09420487,0.3952797,2.3112295;-0.11335807,0.7289536,2.2637966;-0.114084415,0.8478734,2.1748257;-0.26808318,0.62376994,2.2550957;-0.3221877,0.4616522,2.18806;-0.42271417,0.39104983,1.9302316;-0.4604126,0.3813748,1.8463662;0.048184674,0.6486756,2.2604852;0.16306567,0.5318255,2.0640101;0.26638147,0.4482883,1.8216323;0.28263363,0.44844532,1.7798765;-0.15490712,0.25431728,2.322841;-0.20933935,-0.11364348,2.2807503;-0.25904843,-0.3981589,2.2918403;-0.2636432,-0.4490275,2.2273357;-0.0115458425,0.26487204,2.3391023;0.04246347,-0.10826936,2.306658;0.08707847,-0.38222915,2.3046992;0.09597064,-0.43114156,2.2284467;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3620;-0.081036165,0.33108753,2.3219664;-0.08536338,0.39837256,2.3100548;-0.10682667,0.73386663,2.2641122;-0.11736094,0.85111934,2.1737006;-0.26430416,0.62574434,2.2678645;-0.3123466,0.4400097,2.2276978;-0.41417348,0.37760103,2.0037482;-0.4494356,0.38224334,1.927743;0.05425183,0.6495035,2.2513978;0.17802157,0.5119719,2.115994;0.23309115,0.44343543,1.9004345;0.24013099,0.46198365,1.8182071;-0.14783615,0.25586087,2.325443;-0.20600958,-0.11215549,2.28493;-0.25795412,-0.3982226,2.2949944;-0.26563555,-0.44741845,2.2228098;7.5702975E-4,0.26692438,2.3302555;0.046284873,-0.10580573,2.3080456;0.08741981,-0.38399687,2.3109953;0.088997446,-0.4347592,2.2349343;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3649;-0.07065447,0.3301492,2.317078;-0.0752893,0.39803657,2.3057296;-0.09924596,0.73609304,2.2624676;-0.11992053,0.8532506,2.172879;-0.25932366,0.6257793,2.2806668;-0.3031722,0.41396555,2.2724376;-0.40750983,0.38300326,2.0683546;-0.4380837,0.39528868,2.0103986;0.06181556,0.64628464,2.2445035;0.20645653,0.45968717,2.112634;0.2176211,0.4495044,1.893744;0.20806962,0.47545862,1.8697374;-0.13966551,0.25439152,2.325626;-0.19991076,-0.11282884,2.2870111;-0.25565568,-0.39760762,2.2959576;-0.2668521,-0.4456366,2.2181244;0.012574993,0.2639428,2.3177984;0.055159535,-0.10536357,2.3043072;0.088312194,-0.3849006,2.3127756;0.085252404,-0.43664256,2.2358766;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3685;-0.05627113,0.31995347,2.3048842;-0.061647385,0.389533,2.295058;-0.08953681,0.7341594,2.2579274;-0.12192014,0.8541784,2.1721091;-0.25067997,0.6222315,2.2947328;-0.28157914,0.3961879,2.3282833;-0.3938978,0.3986645,2.1424055;-0.41795152,0.4230001,2.1009634;0.06652661,0.6434169,2.2404609;0.22178398,0.4197762,2.1260214;0.15754484,0.48227832,1.9299952;0.16410504,0.49530625,1.9286549;-0.12417232,0.24370302,2.3186202;-0.19187838,-0.116147146,2.286678;-0.2460826,-0.38979167,2.289046;-0.2637831,-0.43674982,2.207609;0.02258606,0.25581592,2.3019958;0.071520284,-0.11015312,2.2867599;0.090007484,-0.38246366,2.288478;0.07749643,-0.43274695,2.20831;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3718;-0.04709363,0.31044036,2.2960284;-0.052423265,0.38052303,2.2865145;-0.08089509,0.7286975,2.2518878;-0.12388038,0.853629,2.1713095;-0.2379167,0.61300313,2.310877;-0.25377932,0.37079728,2.3862627;-0.37212697,0.42158532,2.209548;-0.3998204,0.46068922,2.1767616;0.06901979,0.6405131,2.2374897;0.2219563,0.40430427,2.138218;0.112669274,0.510709,1.9653716;0.11233176,0.524383,1.9883797;-0.11388745,0.23516336,2.313391;-0.18357983,-0.121206075,2.2848973;-0.24059229,-0.386621,2.284811;-0.26327562,-0.43328723,2.2027915;0.02835198,0.24874085,2.2908597;0.08383609,-0.11642389,2.2682307;0.09167091,-0.37519777,2.2580023;0.07137567,-0.42402318,2.178266;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
