Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
25759;-0.24788934,0.23093842,2.0142007;-0.23341674,0.30201647,2.0693781;-0.24917725,0.69285643,2.0596268;-0.336757,0.87313586,2.01726;-0.42497566,0.56391615,2.0979373;-0.5087804,0.34728903,2.1099353;-0.6100484,0.48131645,1.9689921;-0.59536815,0.5114192,1.9531026;-0.15098728,0.5519085,2.007877;-0.0059772725,0.39391023,1.9149702;-0.0993337,0.5399654,1.7693809;-0.1082962,0.5684411,1.7759306;-0.31297305,0.16443554,2.0151396;-0.31926343,-0.32693735,2.0603666;-0.28421566,-0.713852,2.095619;-0.3277741,-0.7874254,2.0504808;-0.18017142,0.16928373,1.997268;-0.14715107,-0.34973532,2.0303683;-0.1352562,-0.7250393,2.0930157;-0.12115601,-0.7912431,2.0504246;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
25793;-0.24899559,0.22911114,2.0128922;-0.23472181,0.3006681,2.068288;-0.2501777,0.69279534,2.0589595;-0.33666465,0.8734118,2.0172918;-0.42518327,0.5637033,2.0973551;-0.4915325,0.32071388,2.125921;-0.5695128,0.4792381,1.991371;-0.55815166,0.51773196,1.9734733;-0.14501151,0.55465937,2.0123682;-0.010169097,0.37522405,1.9643238;-0.12123338,0.5411178,1.8462976;-0.12941071,0.56358016,1.8515346;-0.3136309,0.16326684,2.014175;-0.31925383,-0.32689306,2.0596912;-0.2842865,-0.7137779,2.0955043;-0.3277098,-0.78738886,2.0502448;-0.18144257,0.16783328,1.9963561;-0.14715524,-0.3494089,2.030054;-0.13481933,-0.7242675,2.0926147;-0.12103694,-0.7910694,2.049937;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
25825;-0.2499511,0.22811157,2.0118947;-0.23601377,0.29985526,2.067329;-0.25184137,0.69277483,2.0577722;-0.3366308,0.8737556,2.0171082;-0.4256374,0.5633919,2.0967128;-0.48433638,0.31115273,2.1316695;-0.5517797,0.48091534,2.0002322;-0.5448895,0.5220711,1.9815866;-0.13700949,0.5584061,2.015231;-0.012464542,0.36834148,1.9828565;-0.12359914,0.54180485,1.8667186;-0.13790032,0.5733875,1.8643329;-0.3147026,0.16207403,2.0132163;-0.31927583,-0.32686287,2.059066;-0.28435618,-0.71370655,2.0953941;-0.32768315,-0.7873727,2.0501485;-0.18240641,0.166715,1.9955635;-0.14718062,-0.3489757,2.0297735;-0.13486029,-0.72402865,2.092525;-0.1210156,-0.79097027,2.0496984;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
25859;-0.2507774,0.22746459,2.0110939;-0.23709002,0.2993446,2.0665164;-0.25369334,0.6928201,2.0564091;-0.33659723,0.87420195,2.0167909;-0.42673507,0.56290096,2.0962086;-0.48313344,0.30753484,2.1322548;-0.54527634,0.4858003,2.004534;-0.54430586,0.53446776,1.9856981;-0.1326084,0.5615644,2.0162787;-0.013396941,0.36682245,1.988227;-0.12066559,0.5434611,1.8712463;-0.14020628,0.58287156,1.8653646;-0.3157749,0.1610423,2.0123994;-0.3193055,-0.3268421,2.0584996;-0.28438547,-0.7136578,2.0953074;-0.32769024,-0.78738415,2.0500813;-0.18316157,0.16588266,1.9948955;-0.14718397,-0.34883696,2.0296364;-0.13517216,-0.72380376,2.0924332;-0.12103794,-0.79092187,2.0496624;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
25887;-0.25147,0.22698835,2.0104487;-0.2378893,0.29897404,2.0658488;-0.25555193,0.6928449,2.0551267;-0.3364916,0.8747304,2.0164213;-0.42812026,0.5624142,2.09584;-0.50688136,0.3229782,2.1139305;-0.5634818,0.50853324,1.998331;-0.5563691,0.5548937,1.9836788;-0.13310532,0.5601002,2.0163014;-0.0035059215,0.374231,1.9693727;-0.1057236,0.54825866,1.8546135;-0.12059012,0.5929351,1.8308549;-0.31669378,0.1601827,2.0117288;-0.31937307,-0.3267923,2.0578904;-0.28443137,-0.7136257,2.0952122;-0.32772082,-0.7874143,2.0500453;-0.1837854,0.16521321,1.9943316;-0.14719196,-0.34876317,2.029545;-0.13554141,-0.7236244,2.092379;-0.12120128,-0.79101706,2.0500598;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
25922;-0.25190017,0.22675435,2.0099883;-0.2384066,0.2987966,2.065365;-0.25688034,0.69290507,2.0541883;-0.33642623,0.87523806,2.0161738;-0.42941076,0.5620059,2.0955784;-0.5405413,0.34812304,2.0901642;-0.61257946,0.5263489,1.9792275;-0.60923827,0.57804793,1.9598215;-0.13406293,0.56079435,2.0163336;0.011949593,0.39382687,1.9160571;-0.08023876,0.5610712,1.7907686;-0.10245569,0.6043322,1.7722783;-0.31726682,0.15966566,2.0112176;-0.31942698,-0.32672814,2.0573509;-0.28447554,-0.7135991,2.0951197;-0.32775602,-0.7874513,2.0500264;-0.18412074,0.16490436,1.9939826;-0.1471978,-0.34871972,2.0294836;-0.13599756,-0.7234876,2.0923173;-0.12127783,-0.79106236,2.0502634;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
25954;-0.25213742,0.22673227,2.009653;-0.23872092,0.29875556,2.0650501;-0.25746882,0.6930098,2.05377;-0.33651403,0.87559706,2.016072;-0.42998365,0.5618942,2.095352;-0.56409186,0.377476,2.0723493;-0.67015296,0.52905434,1.9538767;-0.6823516,0.5850197,1.9230393;-0.13446599,0.5616407,2.0165863;0.024509367,0.41226363,1.8558595;-0.053713176,0.5642463,1.719492;-0.0773727,0.6053391,1.694453;-0.3175727,0.15943722,2.0107758;-0.31946677,-0.32666796,2.0568733;-0.28452557,-0.71357155,2.095016;-0.32778737,-0.7874863,2.05002;-0.18430029,0.16478941,1.9937762;-0.14720312,-0.34864157,2.0294268;-0.13603705,-0.72341627,2.0922287;-0.12142082,-0.79115564,2.0506215;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
25986;-0.2518922,0.22822183,2.0096147;-0.23877984,0.29940125,2.0649853;-0.25741646,0.6930901,2.0538144;-0.336711,0.87572557,2.0161877;-0.43030694,0.56181693,2.0951705;-0.5961488,0.41200593,2.0459802;-0.7389537,0.5192204,1.9186283;-0.7629454,0.5736235,1.8835675;-0.13416712,0.5643415,2.0175154;0.030069292,0.43499961,1.7979293;-0.02053284,0.5525059,1.6195337;-0.044658378,0.5881325,1.5945917;-0.31748933,0.16018024,2.0103683;-0.31949598,-0.32661554,2.0564559;-0.28458872,-0.7135567,2.0949082;-0.32785133,-0.78754914,2.05003;-0.18420117,0.16590299,1.9938083;-0.14720412,-0.34847602,2.0293562;-0.13577943,-0.723312,2.0920322;-0.12159083,-0.79127204,2.0510192;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26019;-0.25159815,0.22915621,2.0096817;-0.23877318,0.2998006,2.065038;-0.2571561,0.69309944,2.0546937;-0.33689734,0.8758256,2.0166204;-0.43053278,0.5617658,2.0950332;-0.61131054,0.42863885,2.0331244;-0.7870287,0.4974317,1.8967621;-0.83041906,0.54215497,1.8469378;-0.13376507,0.56696564,2.0185204;0.02184424,0.4566253,1.7551168;0.007931836,0.5250493,1.5369664;-0.015001301,0.5584433,1.5089374;-0.31739622,0.16060795,2.0100784;-0.31949914,-0.32659245,2.0561104;-0.28461784,-0.71353334,2.0948288;-0.32791904,-0.78761727,2.050048;-0.18391056,0.16654831,1.9938906;-0.1472037,-0.34826085,2.0292718;-0.13575704,-0.7232017,2.0918903;-0.12206114,-0.791459,2.0516195;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26060;-0.25128523,0.23003393,2.0098329;-0.23869051,0.30021688,2.0651982;-0.25676438,0.69308364,2.0560966;-0.33722636,0.87596303,2.0177295;-0.43082124,0.56177455,2.0950172;-0.62464255,0.43517107,2.0235128;-0.81156874,0.4867156,1.8840914;-0.8448627,0.5198538,1.8369596;-0.13334088,0.56921387,2.0193906;0.018938066,0.4636041,1.741188;0.012778022,0.5104074,1.5220466;-0.008570027,0.5411969,1.4930568;-0.31730235,0.16099916,2.0098677;-0.319488,-0.3266019,2.055816;-0.2846437,-0.7135035,2.0947654;-0.32808724,-0.7877789,2.0501568;-0.1835562,0.16715285,1.9940406;-0.1472108,-0.34798145,2.0291812;-0.1358553,-0.7231264,2.0917711;-0.1224848,-0.7916404,2.0521693;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26087;-0.25097927,0.23081577,2.0100138;-0.23857188,0.30061594,2.0654087;-0.25644267,0.69298667,2.0575774;-0.33742166,0.87613267,2.018978;-0.43106037,0.561802,2.0950255;-0.6154613,0.43191797,2.0304997;-0.78729516,0.46818742,1.8979671;-0.830655,0.50792265,1.8394456;-0.13293582,0.5711713,2.0200524;0.014515886,0.4627903,1.7445498;0.009690871,0.5042172,1.5271313;-0.012564177,0.5352877,1.501981;-0.31719497,0.16136165,2.0097167;-0.31947187,-0.32661667,2.0555642;-0.28464964,-0.7134797,2.0947156;-0.32827207,-0.7879593,2.0502903;-0.18318214,0.16771856,1.9942093;-0.14722039,-0.3478209,2.0291293;-0.13602512,-0.72306293,2.091667;-0.12267612,-0.791721,2.0524035;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26124;-0.25069597,0.2314865,2.010197;-0.2384312,0.30098608,2.0656328;-0.25615817,0.69287205,2.0588462;-0.33756405,0.87630546,2.020244;-0.43126312,0.56184113,2.095048;-0.5735586,0.37402636,2.077699;-0.76382446,0.461654,1.904356;-0.7763644,0.5037067,1.8598136;-0.13263154,0.57265973,2.0204947;0.0141372215,0.4417322,1.7689961;-0.018623553,0.5168688,1.5759796;-0.038620893,0.5450654,1.558983;-0.31708655,0.16168393,2.0096045;-0.31945592,-0.32663348,2.0553544;-0.28465393,-0.71346414,2.094672;-0.32842317,-0.78811765,2.0503745;-0.18280242,0.16822848,1.9943879;-0.14723109,-0.34763175,2.0290747;-0.13617736,-0.72298265,2.0915794;-0.122841336,-0.7917968,2.052614;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26159;-0.2504881,0.23201056,2.0103517;-0.23831509,0.30130196,2.0658348;-0.25604278,0.6927838,2.0597541;-0.3376386,0.87654454,2.021397;-0.43162337,0.56189036,2.0951169;-0.5596008,0.35484877,2.0874157;-0.70634264,0.4607915,1.927174;-0.7212466,0.5051078,1.8865272;-0.13253377,0.57337,2.020714;0.008398882,0.42283618,1.8133249;-0.0478307,0.5247381,1.6342095;-0.06338812,0.55462426,1.6188571;-0.31704357,0.1618928,2.0095239;-0.31944492,-0.32665366,2.0551765;-0.28465703,-0.71345294,2.0946324;-0.32849875,-0.7882171,2.0504272;-0.18247537,0.16864735,1.99454;-0.14730841,-0.3472392,2.0289354;-0.13608876,-0.7228726,2.0914958;-0.12298486,-0.79186845,2.0527983;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26186;-0.25049514,0.23216905,2.0104036;-0.23829313,0.30141848,2.0659015;-0.25620586,0.692784,2.0603013;-0.33771697,0.87686527,2.0221434;-0.432065,0.5618511,2.0951512;-0.54586995,0.34079665,2.094918;-0.6480107,0.47659117,1.9492451;-0.65215874,0.5147828,1.9212636;-0.1413153,0.5645041,2.016881;-0.003582848,0.40581357,1.8708131;-0.080950536,0.5327973,1.7040769;-0.09443166,0.5655739,1.6965915;-0.3170501,0.16197984,2.0094585;-0.3194404,-0.32666612,2.0550299;-0.28461957,-0.71343535,2.094604;-0.32854298,-0.7882838,2.050451;-0.18240854,0.16880788,1.9945779;-0.14740132,-0.34684235,2.0287838;-0.13610214,-0.7227787,2.091429;-0.12318425,-0.79202616,2.0532393;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26227;-0.25063583,0.23223843,2.0104268;-0.23855126,0.3014906,2.065981;-0.2568366,0.6925348,2.060251;-0.33766937,0.87727296,2.0228157;-0.43256927,0.5617775,2.095169;-0.52949595,0.32760894,2.101528;-0.5917484,0.49548036,1.9784261;-0.58633584,0.5306127,1.9606019;-0.1396583,0.5616238,2.0170765;-0.0131718125,0.38913754,1.9270445;-0.11679979,0.5410343,1.7938745;-0.12276668,0.5623016,1.7895851;-0.31755593,0.16181318,2.009416;-0.31947023,-0.32664198,2.0548866;-0.28460556,-0.7134113,2.094576;-0.3285513,-0.7883348,2.0504186;-0.18240602,0.16888727,1.9945774;-0.1475922,-0.34637928,2.0285592;-0.13615108,-0.72266185,2.0913558;-0.12325616,-0.7920801,2.0533974;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26257;-0.25111303,0.23227249,2.010383;-0.23930205,0.3016223,2.0659819;-0.25823492,0.69233114,2.0595195;-0.3376671,0.87762326,2.023101;-0.43346316,0.56140614,2.0951743;-0.50556093,0.33261105,2.1066542;-0.5713004,0.50407827,1.9892603;-0.5559559,0.54016256,1.9803593;-0.13689552,0.5601664,2.0177636;-0.013037319,0.35142788,1.9891546;-0.13207103,0.5407346,1.855528;-0.13212344,0.5528033,1.8472891;-0.31900546,0.1612985,2.009511;-0.319522,-0.32660317,2.0547466;-0.2845366,-0.7133685,2.094568;-0.32853898,-0.7883677,2.0504005;-0.18254521,0.1688501,1.9944433;-0.14785916,-0.34585267,2.0282624;-0.13611875,-0.7225557,2.091287;-0.123306744,-0.7921283,2.0535345;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26292;-0.25176677,0.23229188,2.010277;-0.24017602,0.30179757,2.06588;-0.26005074,0.69218117,2.0581477;-0.3376936,0.87802565,2.023099;-0.43459705,0.56079197,2.0952208;-0.49464807,0.33614898,2.1087995;-0.56415087,0.5101174,1.9944698;-0.5523042,0.5473371,1.9855542;-0.13239177,0.56072736,2.0179145;-0.0023741582,0.32933047,2.0358179;-0.12930915,0.5388242,1.8643997;-0.14830506,0.57714,1.8642333;-0.3208667,0.16057122,2.0096364;-0.31958845,-0.3265582,2.0546198;-0.28451008,-0.7133476,2.094558;-0.32851744,-0.78839225,2.050376;-0.18275808,0.16871472,1.9942;-0.14814393,-0.34534934,2.0279737;-0.13611542,-0.72250897,2.0912542;-0.1233406,-0.7921695,2.0536568;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26329;-0.25246084,0.23229721,2.0101337;-0.2410223,0.3019656,2.0657291;-0.2616243,0.6920928,2.0568395;-0.337759,0.87841874,2.022962;-0.43573052,0.5601723,2.095303;-0.489255,0.3401163,2.1095939;-0.56417584,0.5163037,1.9984951;-0.55719024,0.5609691,1.9865016;-0.12906487,0.5615833,2.0179093;-0.0060686227,0.3739825,1.9603057;-0.13151288,0.5476067,1.8593229;-0.14874591,0.58746636,1.8584652;-0.32252818,0.1599121,2.0097134;-0.319673,-0.32650942,2.0545063;-0.28449726,-0.71333903,2.0945487;-0.32849714,-0.78841543,2.0503533;-0.18301092,0.1685373,1.9939102;-0.14847964,-0.3448185,2.0276637;-0.1362328,-0.72251606,2.0912507;-0.123360716,-0.7922002,2.0537498;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26358;-0.2535263,0.23183294,2.0098588;-0.24163961,0.30187374,2.0654864;-0.26297057,0.692001,2.0557315;-0.33774838,0.87882227,2.0227854;-0.43678856,0.5596791,2.095426;-0.5283688,0.35388246,2.0931642;-0.61498755,0.52708197,1.9801753;-0.61367583,0.57383937,1.9606283;-0.14520375,0.5474956,2.0121977;-0.003943824,0.37440568,1.9485675;-0.100470975,0.54303586,1.8102368;-0.124784075,0.5895866,1.8004031;-0.32389513,0.15926123,2.0097349;-0.31977782,-0.3264444,2.0543938;-0.2844869,-0.7133332,2.0945377;-0.3284906,-0.7884379,2.0503497;-0.18379423,0.16796707,1.993412;-0.14884551,-0.34427857,2.0273595;-0.13639478,-0.72255117,2.091259;-0.12337552,-0.79222775,2.053834;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26394;-0.25449872,0.23133281,2.0096002;-0.24223316,0.30171716,2.0652483;-0.26392493,0.6919303,2.0549178;-0.33765748,0.87924844,2.0226839;-0.43747666,0.5594435,2.0955055;-0.5619805,0.3665088,2.0773804;-0.66703445,0.5176626,1.9606377;-0.67900026,0.5649267,1.9317704;-0.14981687,0.543688,2.0105708;8.8942365E-4,0.3938822,1.8837069;-0.089116745,0.552738,1.7593127;-0.1102563,0.5979689,1.7377794;-0.32494834,0.15873308,2.0097306;-0.31991604,-0.32636708,2.0542772;-0.28448865,-0.7133315,2.0945113;-0.32847553,-0.78844756,2.0503247;-0.1845887,0.16738759,1.9929554;-0.14906892,-0.34420562,2.027236;-0.13636692,-0.72260785,2.0912492;-0.1233885,-0.7922484,2.0538955;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26429;-0.2551143,0.23127796,2.009513;-0.24261512,0.30173165,2.0651586;-0.26417166,0.6919332,2.0546348;-0.3377571,0.87939215,2.0226488;-0.43807647,0.55942184,2.0956748;-0.5931058,0.39215684,2.055632;-0.7358814,0.49628854,1.9287742;-0.7601928,0.54008716,1.8960034;-0.1515716,0.5427305,2.0101008;0.0036973867,0.4199897,1.8193502;-0.06376058,0.5508926,1.6683638;-0.085044436,0.5907847,1.6504893;-0.3256269,0.15865375,2.0097039;-0.320055,-0.3263049,2.0541704;-0.28450516,-0.71333,2.0944688;-0.32848418,-0.7884918,2.050357;-0.18520759,0.1672897,1.9927875;-0.14933163,-0.34416828,2.027116;-0.13637021,-0.7226922,2.0912507;-0.12339732,-0.7922653,2.053945;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26459;-0.2555881,0.23128398,2.0094674;-0.24290422,0.30175322,2.0651119;-0.26401123,0.6919266,2.0547326;-0.33783433,0.87947744,2.0226753;-0.43819624,0.5595698,2.0957391;-0.6078465,0.4050937,2.0440562;-0.78438765,0.46539184,1.9063472;-0.828834,0.5013667,1.8618091;-0.14978534,0.55698407,2.012692;-3.4687173E-4,0.4406038,1.7668327;-0.035564136,0.53237295,1.5759859;-0.057195686,0.56936675,1.5563306;-0.32606933,0.15874845,2.0097024;-0.32023886,-0.32623088,2.0540423;-0.28454527,-0.7133226,2.0944102;-0.32848722,-0.7885226,2.0503867;-0.18581963,0.16737083,1.9926718;-0.14974798,-0.3445824,2.0270364;-0.1364205,-0.72277683,2.0912504;-0.123395495,-0.79227483,2.0539668;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26493;-0.2559281,0.23126397,2.0094552;-0.24310617,0.30174333,2.0650978;-0.26324666,0.6918855,2.0554087;-0.33789057,0.8795048,2.0228198;-0.43794668,0.55993533,2.0957673;-0.61852527,0.41077337,2.035524;-0.8077056,0.45135626,1.894111;-0.8482237,0.47925678,1.8498412;-0.1480969,0.5647606,2.014245;-0.004240521,0.45033893,1.7435335;-0.01868152,0.5097681,1.5213464;-0.040331952,0.5467586,1.5000459;-0.3263739,0.15887009,2.009704;-0.32050714,-0.32611546,2.0538452;-0.28459656,-0.7133294,2.0943394;-0.32855687,-0.78861946,2.0505183;-0.18632945,0.16743575,1.9926188;-0.15014003,-0.34469905,2.0268114;-0.13667488,-0.72294223,2.0912395;-0.123384856,-0.7922941,2.054035;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26526;-0.25617844,0.23125084,2.009467;-0.24325362,0.30172938,2.0651104;-0.26239058,0.69185793,2.0562592;-0.33791688,0.8795197,2.0230694;-0.4375736,0.56036144,2.0957544;-0.6245934,0.4134361,2.0304947;-0.81248933,0.44507125,1.8897547;-0.84121513,0.4709322,1.849583;-0.1467411,0.5699105,2.015128;-0.0075273076,0.4534863,1.7362885;-0.018558647,0.50347865,1.5204991;-0.040216286,0.5410049,1.4997687;-0.3265646,0.15902229,2.009719;-0.32078123,-0.32601365,2.053631;-0.2846524,-0.7133387,2.0942667;-0.32860702,-0.78869694,2.0505838;-0.18672816,0.1675116,1.9926158;-0.15089524,-0.3463944,2.0266798;-0.13721962,-0.7232915,2.091302;-0.12338147,-0.7923211,2.0541306;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26561;-0.25637224,0.23126724,2.0095036;-0.24335593,0.30172426,2.0651429;-0.26150408,0.6918073,2.0571132;-0.33794275,0.87949556,2.0233638;-0.4371287,0.56079304,2.0957012;-0.59621006,0.40124106,2.0458977;-0.7717451,0.44147316,1.9018128;-0.7890575,0.4742179,1.8662474;-0.14580612,0.5736,2.0155962;-0.010708121,0.44637746,1.7452445;-0.030270297,0.5090953,1.5399868;-0.053657882,0.54631174,1.5302843;-0.32662442,0.15929882,2.009778;-0.32105362,-0.32595333,2.0534174;-0.2846785,-0.7133508,2.094212;-0.3286691,-0.78879535,2.0506718;-0.18710996,0.16769315,1.9926587;-0.15152077,-0.34689683,2.0263422;-0.1378693,-0.7236332,2.09135;-0.12338204,-0.79232967,2.0541584;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26594;-0.25664476,0.23095459,2.00955;-0.24347898,0.30149627,2.0652044;-0.26072502,0.6917616,2.0578222;-0.33796924,0.8794611,2.023683;-0.43526745,0.5605306,2.094616;-0.5432511,0.34709248,2.097397;-0.709252,0.44804353,1.9276198;-0.7341396,0.48971307,1.8856405;-0.14542748,0.57516354,2.0156703;-0.010597288,0.4260859,1.7833389;-0.057423495,0.522561,1.6066808;-0.07490266,0.55939406,1.5890845;-0.32668853,0.15937892,2.0098023;-0.32135227,-0.32587272,2.0531774;-0.28471068,-0.71337277,2.0941525;-0.3287387,-0.7889001,2.0507627;-0.18764484,0.16762634,1.992679;-0.1521471,-0.3471467,2.0259478;-0.13848977,-0.723946,2.0914006;-0.12341186,-0.792352,2.0542796;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26627;-0.25722674,0.23017678,2.0095406;-0.24378055,0.3009361,2.0652096;-0.26039603,0.6917103,2.0581307;-0.3379107,0.8795174,2.0240226;-0.4343211,0.56032664,2.0940187;-0.52886444,0.33434993,2.103532;-0.6508562,0.46423376,1.9507486;-0.66649276,0.50871664,1.916125;-0.14633149,0.57294154,2.014757;-0.019372301,0.3985641,1.8324735;-0.07937725,0.5301354,1.6677065;-0.09617849,0.57106197,1.651988;-0.3267663,0.15939938,2.0098193;-0.3217043,-0.32577324,2.0529158;-0.2847467,-0.7133973,2.0940912;-0.32887605,-0.7890862,2.0509958;-0.18878812,0.16708246,1.992535;-0.15273413,-0.34762508,2.0256448;-0.13914834,-0.72419125,2.0914392;-0.12344817,-0.79236984,2.0543878;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26659;-0.2578757,0.22958621,2.0094616;-0.24428535,0.30046666,2.0651639;-0.26025164,0.6916835,2.058301;-0.3378734,0.8796026,2.0242023;-0.4340916,0.56006056,2.09387;-0.51954496,0.32564732,2.1091292;-0.5911679,0.49407604,1.9792279;-0.595879,0.5333835,1.955713;-0.14385039,0.5695844,2.0146565;-0.030184714,0.36595136,1.8938789;-0.10148334,0.5305959,1.7596341;-0.11757019,0.57851046,1.7408819;-0.3270124,0.15932038,2.0098143;-0.3221001,-0.3256876,2.052663;-0.2847857,-0.71342283,2.0940304;-0.3290006,-0.78924507,2.051146;-0.1898153,0.16652842,1.9922976;-0.15328911,-0.3481642,2.0254056;-0.14008479,-0.72445744,2.0915349;-0.123458356,-0.7923759,2.05443;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26691;-0.25873962,0.2291264,2.009261;-0.24513195,0.30005795,2.0649796;-0.26062918,0.6915297,2.0580342;-0.3378938,0.8796488,2.0242734;-0.4345515,0.55934477,2.0939927;-0.51330936,0.31993622,2.1135106;-0.5579804,0.51040024,1.9986056;-0.54398274,0.5563235,1.9892386;-0.14010035,0.5667481,2.015036;-0.03400138,0.34978268,1.9377661;-0.123711124,0.5355902,1.8386087;-0.14353564,0.5866353,1.8223324;-0.32803053,0.15892124,2.009692;-0.3225417,-0.32559425,2.0524054;-0.2848234,-0.7134486,2.0939727;-0.329074,-0.78933233,2.0512397;-0.19078818,0.16594401,1.9919091;-0.15395935,-0.3483612,2.02503;-0.14092731,-0.7246676,2.0916154;-0.12347339,-0.79238594,2.0545185;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
26725;-0.2599247,0.22867495,2.0089152;-0.24618706,0.29965323,2.0646296;-0.26135093,0.69132084,2.0574396;-0.3381476,0.8796086,2.023948;-0.43602344,0.55776554,2.0944688;-0.5078361,0.31660274,2.1168067;-0.5415577,0.51854223,2.010179;-0.53343666,0.5636764,1.9991145;-0.13773973,0.56542546,2.0147305;-0.033937518,0.34666097,1.9603977;-0.13057072,0.5373123,1.8647754;-0.15310976,0.5801083,1.8601251;-0.32990062,0.15805124,2.0095978;-0.32300436,-0.32555193,2.0521793;-0.28486544,-0.71347046,2.0939188;-0.3291476,-0.7894152,2.0513284;-0.19205235,0.16515505,1.9910347;-0.15471567,-0.34834203,2.024593;-0.1417823,-0.724844,2.0916853;-0.123488225,-0.7923963,2.0546067;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
