Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
3668;0.09248524,0.24246258,1.85501;0.09089393,0.3162341,1.8503746;0.08910904,0.69841236,1.8271643;0.26823926,0.6774401,1.8214253;-0.01863747,0.64197963,1.9504832;-0.080638066,0.47358334,2.0556471;-0.16704789,0.4784147,1.8516378;-0.178598,0.49383917,1.8174683;0.20718817,0.625858,1.7990117;0.3011706,0.40530053,1.8113828;0.35190484,0.16636251,1.7773477;0.37235874,0.094889455,1.7485404;0.027494479,0.18239105,1.8698233;-0.014098385,-0.19353266,1.8561957;-0.028678479,-0.44336116,1.8412409;-0.017606387,-0.35553777,1.8433015;0.1538352,0.18396792,1.8451463;0.19234897,-0.19933623,1.8377715;0.19047251,-0.44836006,1.850884;0.17126136,-0.35495633,1.8273269;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3700;0.097241,0.25229672,1.8540236;0.096291125,0.32449436,1.8496474;0.09380074,0.69890004,1.8289661;0.28050295,0.69300306,1.8395939;-0.024175508,0.6480747,1.951064;-0.092214234,0.48109204,2.0346708;-0.16617472,0.48743552,1.8407004;-0.17260131,0.50530463,1.8025489;0.22685434,0.61993116,1.8205284;0.32030806,0.40010086,1.8326737;0.3787355,0.16808589,1.7929646;0.39507312,0.09672977,1.7604854;0.030340737,0.18939702,1.8678432;-0.00347416,-0.19275649,1.8612978;-0.0013006907,-0.4433387,1.8506154;-0.0115793925,-0.35308987,1.8444077;0.16057423,0.190947,1.8447323;0.19910796,-0.19755958,1.8452486;0.199664,-0.44638443,1.8597378;0.18369731,-0.35178527,1.8407681;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3737;0.10005833,0.25933614,1.8530896;0.09959589,0.33058208,1.8490466;0.09711542,0.6996021,1.8310351;0.28641382,0.7017037,1.8514423;-0.0345525,0.6496902,1.9513164;-0.099927455,0.48333627,2.0215712;-0.16149788,0.49605167,1.7846394;-0.16756067,0.50576717,1.7848676;0.2362007,0.6170555,1.8316013;0.33329055,0.3976759,1.8494924;0.39777094,0.16867428,1.8068769;0.41930243,0.09738251,1.7777994;0.031461783,0.19488011,1.8656397;0.0034022995,-0.19236541,1.8638476;0.013638594,-0.44350934,1.8547862;-0.0067992387,-0.35119948,1.8446965;0.16520235,0.19562674,1.8442765;0.20316525,-0.1963931,1.8499341;0.20545354,-0.44510028,1.8654616;0.1887997,-0.3504715,1.8469411;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3768;0.101533845,0.2652617,1.8521482;0.1014379,0.33574766,1.8486245;0.0989362,0.7006181,1.8337327;0.2894163,0.7059723,1.8580081;-0.043071706,0.6502143,1.9506743;-0.107405595,0.47974142,2.0091157;-0.15733904,0.4913119,1.7437003;-0.16223933,0.489406,1.7551181;0.24214128,0.6156205,1.8404335;0.34214842,0.39727548,1.8680377;0.41309676,0.16967303,1.8230537;0.43427122,0.09856825,1.7926854;0.031367697,0.1996268,1.8632358;0.008051239,-0.19199295,1.8647277;0.023149824,-0.4434893,1.8566686;-0.002885561,-0.3494296,1.8436478;0.16847639,0.19922085,1.843797;0.20568773,-0.19562866,1.8528618;0.20923252,-0.4442746,1.8691577;0.19177298,-0.34979653,1.85053;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3800;0.10212611,0.27103096,1.8511888;0.10233241,0.34086612,1.848382;0.099925674,0.7017214,1.8363329;0.29127452,0.70890677,1.8625592;-0.051844984,0.6496265,1.9469519;-0.11953725,0.47288808,1.9708289;-0.14674439,0.4751287,1.6956353;-0.15252702,0.46858773,1.6585177;0.24617526,0.6155698,1.8503947;0.34570473,0.39961812,1.8927215;0.4221931,0.17235413,1.84313;0.44513145,0.10154403,1.8163443;0.030505486,0.20451212,1.8601252;0.008901913,-0.1775226,1.8492274;0.030098274,-0.43749616,1.8566109;-8.175592E-5,-0.3463782,1.8385547;0.17085332,0.20261158,1.8434918;0.20726195,-0.19500257,1.8547373;0.2106312,-0.44361788,1.8706828;0.19105254,-0.34888127,1.8501731;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3836;0.10216857,0.2758752,1.8504454;0.10251141,0.3456069,1.848458;0.100133725,0.7038558,1.8395392;0.29213467,0.7113139,1.8660471;-0.06077399,0.6475081,1.9395112;-0.12807246,0.46325767,1.9356036;-0.13685952,0.4556074,1.6653479;-0.14038238,0.44415572,1.5927271;0.24814582,0.61811024,1.8632668;0.34305042,0.40499237,1.9195248;0.42344347,0.17705145,1.8683445;0.4471194,0.106833726,1.8396958;0.029286107,0.20892337,1.8567572;0.006824186,-0.17324604,1.833892;0.010281934,-0.4308573,1.8252856;1.8827862E-4,-0.3375134,1.8146052;0.17247963,0.20573974,1.8435698;0.2062903,-0.19371381,1.8541815;0.20087083,-0.4424233,1.8597462;0.1802602,-0.34549147,1.8365425;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3866;0.101716116,0.27971345,1.8499786;0.10173396,0.34966412,1.8488398;0.09219304,0.70739067,1.8440117;0.27101317,0.7383444,1.8859366;-0.07060468,0.64299023,1.9252217;-0.1436803,0.4273811,1.8516816;-0.101140104,0.4293365,1.6292458;-0.105527356,0.4220916,1.628884;0.2485527,0.6226981,1.8772116;0.3362362,0.4112998,1.9436094;0.41149265,0.18409742,1.9041728;0.43646082,0.1159293,1.8729378;0.028078973,0.21231414,1.8537226;-0.0034572259,-0.16374063,1.8053967;-0.0021805023,-0.42262623,1.8020477;0.007257849,-0.3334203,1.8027892;0.1734786,0.20863001,1.8444308;0.19883987,-0.19067934,1.8448489;0.18629515,-0.44039735,1.8428887;0.16684358,-0.34135684,1.8169888;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3900;0.101236634,0.28231266,1.8496664;0.10086918,0.35245124,1.8492522;0.08860432,0.70871764,1.8462355;0.26129314,0.75388324,1.8941628;-0.07948713,0.63226527,1.9071832;-0.14598212,0.39384416,1.7949059;-0.079638384,0.41721407,1.6074494;-0.08520506,0.40824202,1.6213148;0.24756303,0.62653273,1.888693;0.3242723,0.4176393,1.9692097;0.39616066,0.18772477,1.9333513;0.42199704,0.12065042,1.901574;0.026866307,0.21444562,1.8507571;-0.014416169,-0.16000551,1.7818179;-0.019122707,-0.41653714,1.7650255;0.011801498,-0.3326371,1.7910501;0.17394999,0.21065944,1.8454704;0.19138412,-0.18867955,1.8343873;0.17311129,-0.4391813,1.8258762;0.15907405,-0.33941692,1.7992097;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3935;0.10056939,0.28404355,1.8494207;0.099559225,0.35417414,1.8495836;0.08490119,0.70697194,1.8471093;0.24859542,0.7722979,1.8949642;-0.086114794,0.61917114,1.8897636;-0.14085262,0.3725666,1.7781408;-0.061278876,0.40373594,1.6017108;-0.0726675,0.40027183,1.627055;0.2604766,0.61203253,1.9298108;0.31432927,0.3948078,2.0070062;0.3731402,0.18541364,1.9662582;0.40163094,0.12043551,1.9316345;0.023664726,0.21413961,1.8454312;-0.026562877,-0.15951656,1.7617068;-0.027909722,-0.41418445,1.7435948;-0.020432627,-0.32380006,1.7363931;0.17395672,0.21055956,1.8482107;0.18512502,-0.18784682,1.8258773;0.16287296,-0.4387914,1.8117077;0.15403956,-0.33866587,1.7886543;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3968;0.09916423,0.28498822,1.8491517;0.0977127,0.35507375,1.8498503;0.08261475,0.70544726,1.8474466;0.24209577,0.7825877,1.8914924;-0.08801415,0.6159925,1.871718;-0.13570295,0.36933547,1.7830935;-0.03921631,0.39081743,1.6028694;-0.026622484,0.39127403,1.5933301;0.26581398,0.6049462,1.9486188;0.301833,0.3820357,2.0299408;0.3455391,0.17817363,1.9994628;0.3753647,0.11248159,1.9691468;0.019152535,0.21257561,1.8392195;-0.034313507,-0.16038468,1.7497678;-0.03235229,-0.41316307,1.7322465;-0.040822916,-0.32075596,1.7056657;0.17217046,0.2080944,1.85264;0.18100564,-0.18750069,1.8205042;0.15655826,-0.4387048,1.8024668;0.15127048,-0.33830884,1.7825332;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3999;0.093551494,0.2846037,1.8479589;0.09056093,0.35446718,1.8487376;0.075610586,0.70261,1.844229;0.23673749,0.7854441,1.8917366;-0.08892053,0.61611855,1.8580589;-0.13296427,0.3672803,1.7854466;-0.028593998,0.38482955,1.6059835;-0.0046829525,0.38893405,1.5938237;0.26682135,0.5965782,1.9656112;0.2892436,0.36921147,2.0463817;0.3188084,0.16417038,2.0302968;0.35064128,0.1007081,2.0066404;0.013622899,0.21080562,1.8341768;-0.044337686,-0.16171648,1.739885;-0.03583916,-0.41235012,1.7249653;-0.050067816,-0.3190333,1.693629;0.16851427,0.20505331,1.8557792;0.17803754,-0.1873642,1.817115;0.15243424,-0.4387076,1.7967236;0.14946386,-0.3380585,1.7786738;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4035;0.08599528,0.28377038,1.8461838;0.082649365,0.35300955,1.8469176;0.068230905,0.69260037,1.8388098;0.22500414,0.7899272,1.8921417;-0.08973491,0.6180389,1.8444302;-0.14627476,0.38211778,1.7976646;-0.023314742,0.38385674,1.6159358;0.015247292,0.39261585,1.5961708;0.26547483,0.594499,1.9753053;0.2735196,0.36553916,2.0563002;0.29948214,0.15788049,2.0517073;0.32315964,0.09426338,2.0475345;0.007125306,0.2094373,1.8296243;-0.05604272,-0.16142923,1.733709;-0.044654805,-0.41168505,1.7198361;-0.06464398,-0.31621274,1.6883743;0.16177982,0.20202853,1.8579652;0.17512546,-0.18717839,1.8152443;0.14989835,-0.4386446,1.7929857;0.14834338,-0.3379508,1.7763386;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4067;0.07945165,0.28357872,1.8446203;0.076532565,0.35223067,1.8453124;0.06467963,0.6878264,1.8359189;0.21608807,0.7959491,1.8926457;-0.09121683,0.6216052,1.8315129;-0.15808688,0.39840785,1.8044115;-0.01698634,0.39029464,1.6276835;0.04640852,0.40736365,1.6013776;0.25676677,0.6016734,1.982098;0.25089478,0.3754826,2.0624368;0.27521247,0.15592739,2.0828676;0.300346,0.094444744,2.082998;-5.33256E-4,0.20782533,1.8226961;-0.069611475,-0.15905888,1.731775;-0.065401495,-0.4089451,1.7246424;-0.092598215,-0.31333676,1.6987202;0.15337543,0.20128721,1.8617734;0.16157337,-0.17457488,1.820629;0.15146336,-0.43366683,1.7922294;0.14761458,-0.33406436,1.779669;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4100;0.06444867,0.28751886,1.8401753;0.059365343,0.3554451,1.8397418;0.039426506,0.68711644,1.8272644;0.17476498,0.81710553,1.8900843;-0.094767086,0.62714094,1.8180423;-0.17152226,0.4123444,1.8024741;-0.01569165,0.39881554,1.6391253;0.062690824,0.41852313,1.6072483;0.2454232,0.61545056,1.9859722;0.21713854,0.3971878,2.0702567;0.2590648,0.16003664,2.102658;0.27151087,0.10727269,2.1223028;-0.009300557,0.20774066,1.8147272;-0.083847664,-0.15582055,1.7342958;-0.08902623,-0.40567234,1.7328109;-0.11267107,-0.3128872,1.7133162;0.14076453,0.20461719,1.8647201;0.15198553,-0.16556258,1.825747;0.15359968,-0.42638063,1.799436;0.1455118,-0.3300392,1.7939969;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4135;0.042569585,0.29468566,1.8335556;0.04006632,0.35967895,1.8333632;0.025977328,0.6852035,1.822336;0.15551351,0.8245539,1.8883623;-0.09954573,0.6320954,1.8057796;-0.19744782,0.43064165,1.7854221;-0.013949677,0.40775374,1.6474771;0.071928136,0.4284513,1.6154195;0.18602204,0.6466728,1.9506291;0.18573597,0.43904272,2.0559306;0.23131411,0.20004432,2.1204655;0.25768864,0.10873218,2.1451964;-0.020244377,0.21315067,1.8048341;-0.09854452,-0.15259598,1.7420723;-0.1204728,-0.40087366,1.7517302;-0.12687352,-0.31390074,1.7297946;0.09732747,0.22342412,1.863752;0.14321245,-0.15922596,1.831339;0.15147111,-0.41913345,1.8117703;0.14207765,-0.32897332,1.8150506;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4168;0.026568884,0.29882687,1.8287318;0.024145596,0.36265275,1.8283224;0.01607568,0.6844461,1.819019;0.14318204,0.8285394,1.8870391;-0.10434232,0.6360263,1.7954532;-0.21661231,0.43796802,1.7686355;-0.008674109,0.41722605,1.6544696;0.07753542,0.43690774,1.6286885;0.14985877,0.66338015,1.9301674;0.1542863,0.46578595,2.0524592;0.2092905,0.22701292,2.1296415;0.2326113,0.15427528,2.154169;-0.03037491,0.218144,1.7958308;-0.11401348,-0.15238556,1.7544665;-0.143896,-0.3994167,1.7695997;-0.14202736,-0.31788483,1.748779;0.0749523,0.2319122,1.8630614;0.13231754,-0.15639988,1.8388208;0.14725535,-0.41441342,1.8262181;0.13716856,-0.32811937,1.829108;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4199;0.012406586,0.29729852,1.8240986;0.009179815,0.36129466,1.8235204;-9.890152E-4,0.6850466,1.8149079;0.1292785,0.830395,1.8847827;-0.13735093,0.6120484,1.7720026;-0.23724622,0.4363184,1.7441835;-0.012053513,0.42207402,1.6610144;0.0710282,0.4403545,1.64454;0.123920195,0.64543104,1.9396354;0.13303241,0.46755242,2.0619276;0.19782788,0.2326441,2.1379974;0.22269875,0.16529335,2.1615012;-0.05307866,0.20694877,1.777117;-0.12791255,-0.1538891,1.7662956;-0.16235943,-0.39962688,1.7829412;-0.15129033,-0.32123703,1.7602353;0.06389849,0.23273876,1.8631958;0.12026654,-0.15610881,1.8458806;0.14490555,-0.411789,1.8362752;0.13283184,-0.32782787,1.8387365;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4236;-0.014711004,0.28484216,1.8151225;-0.023972418,0.34521356,1.8120602;-0.043456227,0.6586862,1.7990896;0.08885408,0.8036618,1.8694363;-0.15470701,0.599698,1.7606037;-0.24855804,0.4330504,1.7264597;-0.0027922885,0.41696244,1.6753011;0.061457455,0.43928456,1.6904941;0.085854694,0.6542968,1.924516;0.12133003,0.4774345,2.0328488;0.1844304,0.24792254,2.130339;0.20205632,0.19008815,2.1499345;-0.06431597,0.20204577,1.7695131;-0.14766143,-0.16527219,1.7805858;-0.17299618,-0.40482792,1.793234;-0.1688241,-0.32638994,1.7759126;0.042725556,0.22192322,1.8580775;0.10614913,-0.16374363,1.8522995;0.14498694,-0.41207355,1.8432404;0.12946856,-0.32789502,1.8437235;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4266;-0.032211307,0.27787107,1.8104013;-0.041251004,0.33874252,1.8067998;-0.06903585,0.65399927,1.7907639;0.06785244,0.79705703,1.8621993;-0.16858122,0.5969476,1.7512743;-0.25632283,0.42974767,1.7131723;4.2050472E-4,0.40754604,1.6858084;0.056052368,0.4358036,1.708319;0.06786492,0.6464635,1.9265825;0.09606705,0.47047397,2.048197;0.16241924,0.2394472,2.1314845;0.18998648,0.19399415,2.1497579;-0.076710954,0.19832917,1.7641633;-0.15822323,-0.1678226,1.7860322;-0.17911917,-0.4066663,1.7995955;-0.17841223,-0.32894567,1.7836438;0.024917793,0.21126771,1.8554655;0.09443021,-0.17090158,1.855197;0.14407603,-0.4129562,1.8466467;0.12445653,-0.32905158,1.8450089;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4306;-0.04721597,0.27073005,1.807426;-0.054368403,0.33389083,1.8035117;-0.0835124,0.6537212,1.7861624;0.056169454,0.7928978,1.8589901;-0.17964627,0.59741426,1.7444168;-0.26362905,0.42763984,1.7034209;-0.006695339,0.3886363,1.7001871;0.044866752,0.4259487,1.724979;0.042444713,0.66132367,1.9187137;0.08026991,0.47693643,2.0491738;0.13757333,0.25399292,2.1182141;0.17353192,0.21898897,2.1344814;-0.08831146,0.19526915,1.7624453;-0.16684842,-0.16875936,1.7885331;-0.18421847,-0.4076188,1.8038079;-0.18397135,-0.33025646,1.7879913;0.009615116,0.20300306,1.8521904;0.082234524,-0.17774527,1.8544447;0.14165913,-0.41551825,1.846669;0.11611046,-0.33128893,1.8410625;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4336;-0.06155612,0.26977137,1.8064399;-0.06667728,0.3334893,1.802053;-0.09245035,0.6545307,1.7836804;0.048377555,0.79026645,1.8572081;-0.18825254,0.5992797,1.7399313;-0.26968598,0.42548224,1.6966181;-0.016300868,0.3740278,1.7086352;0.033175275,0.4155685,1.7356391;0.030343492,0.6666795,1.9150591;0.060894903,0.4807927,2.0484748;0.119246036,0.2595921,2.101567;0.16984127,0.22144242,2.1175542;-0.10184537,0.19728188,1.7628639;-0.177273,-0.16875196,1.7879833;-0.18792279,-0.40824947,1.8068124;-0.1891993,-0.33089775,1.7903366;-0.011262879,0.20199539,1.8517829;0.067385025,-0.1843046,1.8496946;0.13829353,-0.4193055,1.8393807;0.10440477,-0.33414355,1.8297775;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4367;-0.07281339,0.26926565,1.80675;-0.07899537,0.33391908,1.8018217;-0.1250459,0.66568136,1.7741547;0.029006757,0.78710264,1.8570373;-0.19514173,0.60170156,1.7373538;-0.27684897,0.42296946,1.6919734;-0.041474953,0.3398379,1.7146571;0.008886778,0.38639835,1.742516;0.021051504,0.6701056,1.9129745;0.047146983,0.48338667,2.0484366;0.111952454,0.26287475,2.0861125;0.17713158,0.23465575,2.0870004;-0.111457326,0.19853096,1.7639427;-0.18703267,-0.1700922,1.7853618;-0.19189912,-0.40956014,1.8086905;-0.19551505,-0.33012748,1.7892741;-0.023848465,0.20117357,1.8531693;0.05017344,-0.18919747,1.8385841;0.12593387,-0.42484155,1.8085791;0.08540462,-0.33627912,1.800001;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4404;-0.08582303,0.27033642,1.8087821;-0.094533175,0.3361596,1.802968;-0.14440629,0.6710222,1.7695376;0.005381088,0.781533,1.8568515;-0.20756666,0.6026073,1.7360163;-0.29375336,0.41829267,1.6905422;-0.08830877,0.3156144,1.7079562;-0.038123135,0.35764912,1.7364966;0.011034733,0.6713615,1.9122559;0.03481536,0.48565575,2.050963;0.11136729,0.27912095,2.053706;0.18652077,0.26250032,2.0473073;-0.12179496,0.2009274,1.7672896;-0.1947004,-0.17193373,1.7817204;-0.19589889,-0.41144142,1.8092012;-0.20091844,-0.32922795,1.7858356;-0.035626117,0.2013376,1.8557005;0.037026204,-0.19149175,1.8278215;0.11404637,-0.42706206,1.7744113;0.07376604,-0.33658466,1.7793163;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4436;-0.0967192,0.27141294,1.8114432;-0.106299445,0.33785295,1.8046212;-0.15589094,0.673736,1.7675549;-0.0067471047,0.77778006,1.8565613;-0.21816437,0.6027769,1.736056;-0.3111858,0.4138248,1.6929674;-0.16746356,0.2833102,1.6896336;-0.122327685,0.31794658,1.7161514;0.0010069436,0.670788,1.9134068;0.02279254,0.4863778,2.0540962;0.11035844,0.30710226,2.0204113;0.1924396,0.30080095,2.0026891;-0.1318695,0.20336844,1.7721634;-0.20044987,-0.17424953,1.777423;-0.20186713,-0.41515976,1.8054298;-0.20560122,-0.3293519,1.7788868;-0.045650408,0.20188537,1.8584843;0.023993982,-0.19230957,1.813943;0.10476661,-0.4288281,1.7578607;0.06334349,-0.33645606,1.7634603;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4468;-0.11466915,0.25942194,1.8155806;-0.12123145,0.33149606,1.807175;-0.16411063,0.6753982,1.7669632;-0.014532626,0.77527857,1.8557171;-0.23881486,0.602907,1.7390594;-0.33728433,0.40784746,1.7044721;-0.2200231,0.27363503,1.6793332;-0.16359596,0.30475333,1.7078726;-0.012686143,0.668862,1.9131713;0.001119677,0.46614358,2.031031;0.12289693,0.33206412,1.9864495;0.20528023,0.33828992,1.9576974;-0.15441987,0.19479492,1.7889537;-0.20461744,-0.17640358,1.7733649;-0.20815411,-0.41954333,1.798319;-0.20922628,-0.33013973,1.7706804;-0.05866112,0.19714223,1.8557056;0.012170799,-0.19288865,1.80144;0.08523129,-0.43213487,1.7408245;0.050215147,-0.33704984,1.7481173;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4503;-0.12391484,0.25331414,1.8176713;-0.13006707,0.32734886,1.8088162;-0.16996187,0.67639023,1.7676836;-0.020392593,0.7707451,1.8592637;-0.25431082,0.6032398,1.7425658;-0.35747948,0.40404242,1.719127;-0.25137144,0.26479188,1.6805598;-0.19260167,0.2944207,1.7067137;-0.026575383,0.66499454,1.9107541;-0.008816516,0.45637745,2.0191789;0.13795099,0.355702,1.9519261;0.21148312,0.3802377,1.9114001;-0.1648024,0.19100305,1.795944;-0.20770124,-0.17824002,1.7703079;-0.2144683,-0.42349473,1.791177;-0.21632066,-0.33178866,1.7601184;-0.067025736,0.19393325,1.8537778;9.980053E-4,-0.19323711,1.7911664;0.07727151,-0.43320137,1.732479;0.035457443,-0.3391168,1.7393212;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4535;-0.13001479,0.25036848,1.8189304;-0.13605745,0.3251088,1.8099539;-0.17400062,0.67710835,1.76977;-0.024033604,0.7679967,1.8616606;-0.26653644,0.6040543,1.7471571;-0.37745157,0.40364417,1.7429725;-0.27130693,0.26313767,1.6827255;-0.21293056,0.2902306,1.7068614;-0.033803083,0.6628233,1.9098725;-0.012225522,0.44924006,2.0103142;0.15362102,0.38790768,1.9071366;0.22109336,0.41718113,1.8616116;-0.17242014,0.18924078,1.8000396;-0.21066089,-0.17992307,1.7684957;-0.22029155,-0.42680717,1.7860113;-0.22173665,-0.3334745,1.7540922;-0.07264079,0.1921862,1.8524809;-0.012681203,-0.19217049,1.7829546;0.06182818,-0.43394545,1.7279739;0.0057480484,-0.34194675,1.7355462;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4568;-0.135137,0.24962747,1.8198664;-0.1405914,0.32431188,1.8108418;-0.17622033,0.6777268,1.7730023;-0.02615887,0.76569927,1.8647918;-0.27980036,0.6068455,1.7547965;-0.39386064,0.40748197,1.77116;-0.2876051,0.26895356,1.6890239;-0.23045655,0.29149458,1.7095597;-0.038218256,0.66147786,1.909321;-0.008321894,0.44277307,2.0007522;0.16153935,0.4146755,1.8641696;0.22350095,0.43894884,1.8155426;-0.18131801,0.18991807,1.802719;-0.2157575,-0.18205081,1.7684871;-0.22355211,-0.42934087,1.7825845;-0.22617257,-0.33507028,1.7507902;-0.07663613,0.19163775,1.851467;-0.028291255,-0.18921213,1.7781725;0.0030922256,-0.4354242,1.7354592;-0.042302325,-0.34147725,1.7422335;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4604;-0.14068581,0.25322428,1.8205929;-0.14427711,0.3251172,1.8117489;-0.17163214,0.67825365,1.7802005;-0.023178982,0.7626122,1.8708247;-0.29116112,0.61066127,1.763427;-0.40405273,0.41418648,1.7945517;-0.29741603,0.28445643,1.6995485;-0.24399857,0.30011463,1.715477;-0.04088998,0.6601015,1.9086277;-0.003818892,0.43624628,1.9902779;0.16248113,0.42819688,1.8336108;0.22180977,0.45156598,1.7636745;-0.1965557,0.19623415,1.8038841;-0.22276442,-0.18373638,1.7706347;-0.225848,-0.43091038,1.7808588;-0.2298159,-0.33629608,1.7492739;-0.08002785,0.19315256,1.8500111;-0.0436113,-0.18689759,1.7782587;-0.09451957,-0.4299093,1.7660376;-0.08255541,-0.34042263,1.7588359;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4636;-0.14482093,0.25757918,1.8209842;-0.14702657,0.326996,1.8125842;-0.16570713,0.67936504,1.7868173;-0.018765444,0.76079696,1.8766214;-0.30082214,0.6153518,1.7728935;-0.4100815,0.42323366,1.820145;-0.30749032,0.29671314,1.711656;-0.2596336,0.28964072,1.7093451;-0.04285728,0.6570375,1.8999459;0.0103082275,0.43147314,1.9665024;0.16223203,0.43355694,1.787194;0.2147545,0.45326865,1.714076;-0.2059667,0.20076449,1.8044161;-0.22877377,-0.184976,1.773583;-0.23016012,-0.43248215,1.7807293;-0.23808914,-0.3378854,1.751366;-0.082711525,0.19628294,1.8481628;-0.06627866,-0.1869031,1.7871375;-0.14252743,-0.43065315,1.7860507;-0.11813698,-0.33874902,1.7801516;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4668;-0.14890063,0.2634498,1.8207668;-0.14971685,0.33068797,1.8131876;-0.16137734,0.6805948,1.7915233;-0.014780989,0.7600078,1.8813596;-0.30811733,0.6198903,1.7827145;-0.41180187,0.4303423,1.8402076;-0.3133687,0.30780992,1.7215961;-0.26952845,0.28524536,1.7061156;-0.04268899,0.65430653,1.888853;0.036212344,0.42697996,1.9281373;0.1664533,0.42955482,1.7320968;0.20318288,0.44586372,1.6625296;-0.21422155,0.20545371,1.8045235;-0.23375045,-0.18570675,1.7766311;-0.23646311,-0.43366763,1.7821308;-0.24568528,-0.33896273,1.7540624;-0.08540543,0.20170103,1.8449717;-0.08379166,-0.18722324,1.7985227;-0.17567255,-0.42928612,1.8089275;-0.14603071,-0.33966488,1.7969264;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
