Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
2301;-0.2992958,0.271108,2.6783798;-0.2779526,0.33923042,2.7334533;-0.28799647,0.7293492,2.7355807;-0.28866804,0.90562034,2.7647722;-0.43531355,0.6160515,2.7735524;-0.52051264,0.39793026,2.8180552;-0.60790104,0.54391825,2.6873055;-0.60116875,0.5373145,2.669568;-0.16008404,0.5949342,2.6616979;-0.114414476,0.36022937,2.587384;-0.22957566,0.55720794,2.5178902;-0.2895552,0.6041683,2.4966507;-0.36008853,0.19815087,2.7071571;-0.39007187,-0.333977,2.6969125;-0.38599584,-0.7628398,2.629596;-0.41196865,-0.79596615,2.5502942;-0.23974854,0.19869938,2.629838;-0.16005743,-0.36219093,2.6695151;-0.1258016,-0.76439995,2.751613;-0.12623183,-0.8494112,2.7216392;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2337;-0.2892341,0.27383974,2.680666;-0.268058,0.34229106,2.734929;-0.28212318,0.7315223,2.7344344;-0.28043398,0.90842986,2.7653337;-0.42841536,0.6192868,2.77471;-0.50856745,0.39824575,2.8180504;-0.5885748,0.55309105,2.6936183;-0.58742005,0.54899985,2.6773543;-0.15418345,0.597051,2.658633;-0.095668875,0.36279446,2.5904686;-0.22409566,0.56623274,2.5194125;-0.28311732,0.61100256,2.4973307;-0.35061896,0.20050615,2.7112806;-0.38216686,-0.33150405,2.69794;-0.38486463,-0.76317465,2.6294591;-0.4121254,-0.7964967,2.5508947;-0.22889316,0.20044897,2.6308858;-0.1551587,-0.36069432,2.6827059;-0.12561555,-0.7666828,2.7523143;-0.12724873,-0.85147256,2.7181299;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2369;-0.27827704,0.27778468,2.684379;-0.25687253,0.3465746,2.7380142;-0.27338856,0.73471963,2.73478;-0.27341133,0.91130286,2.7657826;-0.42367458,0.62134224,2.775789;-0.48118418,0.40018046,2.7989075;-0.5792052,0.55829626,2.6935072;-0.5743953,0.5593241,2.678429;-0.14860734,0.59941953,2.6564677;-0.08315073,0.3638807,2.593774;-0.2192855,0.56912833,2.52204;-0.27488378,0.61347073,2.4988494;-0.3398714,0.20433621,2.7150388;-0.37372002,-0.33083615,2.6989596;-0.3811497,-0.7648659,2.6285887;-0.41030002,-0.7983033,2.5511515;-0.21650049,0.20497622,2.6358762;-0.15171726,-0.35805628,2.694811;-0.125636,-0.7680724,2.7530391;-0.1282429,-0.85246515,2.7157545;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2402;-0.26883414,0.28085998,2.6886106;-0.24728048,0.3500632,2.7416363;-0.26467258,0.7378232,2.7357025;-0.26792148,0.9135307,2.7661195;-0.41839823,0.6236676,2.7781935;-0.46788716,0.40286678,2.7879112;-0.56235385,0.5573681,2.671744;-0.56166166,0.565499,2.6721473;-0.1408024,0.6040437,2.6568744;-0.067800574,0.36683202,2.5995157;-0.21354893,0.56722534,2.5216262;-0.2574014,0.60630643,2.496895;-0.33084342,0.20679826,2.7197583;-0.3652743,-0.33053863,2.6997771;-0.37457293,-0.7669507,2.6284368;-0.4053876,-0.80074924,2.5521026;-0.20707226,0.20809597,2.6400676;-0.14908984,-0.35408026,2.7063773;-0.12571646,-0.7691572,2.753851;-0.1290046,-0.8530951,2.7145176;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2438;-0.25899786,0.2851358,2.6940866;-0.23726879,0.35434633,2.7466629;-0.2552892,0.74055886,2.7387;-0.2636443,0.9150786,2.766314;-0.41249016,0.6256904,2.78137;-0.4516054,0.39757305,2.7696333;-0.5469961,0.5315462,2.6328998;-0.5433804,0.5584899,2.6394322;-0.13393502,0.60618377,2.6577868;-0.0589207,0.36867574,2.6031306;-0.20697412,0.5562114,2.514907;-0.2360445,0.5780766,2.4886808;-0.32046947,0.21106744,2.7248187;-0.35564458,-0.33162883,2.7003646;-0.36859876,-0.76951045,2.6282966;-0.4005278,-0.80363786,2.5528746;-0.19820856,0.21232577,2.6458087;-0.14498651,-0.34845415,2.7225103;-0.1258444,-0.76979727,2.754512;-0.13039298,-0.852921,2.713076;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2470;-0.25151682,0.28702366,2.6993926;-0.22978991,0.35650828,2.7513204;-0.24896653,0.74194545,2.7409706;-0.25941893,0.9162898,2.7665298;-0.40481547,0.627121,2.786436;-0.44179258,0.395268,2.761422;-0.53485703,0.4987051,2.5979273;-0.5224151,0.521026,2.602111;-0.12628616,0.60863656,2.6608458;-0.050579842,0.3703847,2.6078358;-0.21273868,0.53260726,2.4726524;-0.21709357,0.5423069,2.470067;-0.31199506,0.21247993,2.7314095;-0.34778115,-0.3330131,2.7004137;-0.3625703,-0.7718024,2.6278887;-0.38458946,-0.82674414,2.5800126;-0.1914145,0.21414931,2.650843;-0.14080872,-0.34539255,2.7399223;-0.12600024,-0.76998544,2.755055;-0.13128662,-0.8528272,2.7125974;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2502;-0.24373147,0.28997058,2.7060637;-0.22283833,0.35894406,2.7569335;-0.24374595,0.74185234,2.7438974;-0.25581703,0.91677755,2.7664957;-0.39666513,0.6274316,2.7924933;-0.43552816,0.39362782,2.7568917;-0.50984913,0.4599341,2.5574687;-0.50105673,0.4635699,2.569011;-0.116727516,0.60978574,2.6668978;-0.040062834,0.37091383,2.6151395;-0.19087607,0.4449242,2.4601805;-0.20866777,0.5054435,2.4440427;-0.3033283,0.21516274,2.7373734;-0.3413299,-0.33378044,2.7001362;-0.35764745,-0.7731458,2.6274266;-0.37899867,-0.82657176,2.5767925;-0.18305553,0.21851426,2.660403;-0.13684525,-0.3437571,2.7527828;-0.12633571,-0.7693489,2.7554817;-0.13203749,-0.85260874,2.712283;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2537;-0.23688193,0.29237247,2.7125196;-0.21598709,0.36072734,2.7628438;-0.23177953,0.73806375,2.748845;-0.25226355,0.9165513,2.766218;-0.38735235,0.62756544,2.7994058;-0.4294637,0.3909964,2.7542787;-0.47543678,0.36269403,2.5354424;-0.48249537,0.41426542,2.5227742;-0.107238844,0.6090407,2.6747043;-0.032429084,0.37160385,2.6209571;-0.17587726,0.38849133,2.4573176;-0.19927275,0.45746404,2.423341;-0.29635605,0.21754265,2.742339;-0.33507317,-0.33428252,2.6998131;-0.35343078,-0.77409,2.626947;-0.37465963,-0.8239889,2.5710301;-0.1767786,0.22184055,2.6692567;-0.13399634,-0.34287855,2.7606754;-0.12671219,-0.76852685,2.7558193;-0.13263923,-0.8524033,2.712163;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2569;-0.23058166,0.29347977,2.7186644;-0.20915377,0.3598606,2.7686923;-0.20942478,0.6954596,2.7540567;-0.24247682,0.9040636,2.766106;-0.38045517,0.6276332,2.8060563;-0.422172,0.38783154,2.7534077;-0.46700925,0.36909038,2.5295675;-0.4708132,0.3897725,2.5011835;-0.09803448,0.60588485,2.6830695;-0.022757286,0.37142235,2.6337562;-0.15474132,0.3399269,2.4625602;-0.18834849,0.40972823,2.406032;-0.28927907,0.21865997,2.747411;-0.32981095,-0.3342686,2.6994803;-0.34890276,-0.77406687,2.6268547;-0.3704747,-0.81943,2.5657034;-0.17208484,0.22324915,2.6766405;-0.13183995,-0.34251627,2.7659295;-0.12710688,-0.7672994,2.7560084;-0.13310762,-0.8521893,2.7121084;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2602;-0.2259612,0.29354018,2.7235744;-0.20468521,0.35910073,2.7728038;-0.20309068,0.69245213,2.7573373;-0.2388166,0.9026013,2.7657328;-0.37590134,0.6271956,2.811072;-0.41482377,0.3841566,2.754112;-0.4375028,0.35818157,2.497174;-0.45780236,0.38357818,2.4543843;-0.09098434,0.60280627,2.6896682;-0.018999765,0.3686245,2.6421187;-0.14676875,0.32899788,2.463472;-0.18358184,0.39244765,2.4002373;-0.28481987,0.21904556,2.7508533;-0.32587466,-0.33411703,2.699258;-0.3450767,-0.77393913,2.6267853;-0.36737505,-0.81602174,2.5616693;-0.1674466,0.22273193,2.6842074;-0.1300909,-0.34251472,2.7695482;-0.12739824,-0.766804,2.7561576;-0.13352245,-0.8519244,2.7121193;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2637;-0.22224006,0.2930661,2.7280478;-0.20115727,0.35830936,2.7765107;-0.199192,0.6951223,2.7611027;-0.23563027,0.9018523,2.765538;-0.3727146,0.6267721,2.8154051;-0.4090706,0.38198838,2.755483;-0.40499896,0.3722083,2.4800193;-0.4393395,0.38889107,2.425713;-0.08591465,0.600309,2.6948617;-0.01171179,0.36614892,2.655161;-0.13331097,0.3266644,2.4752445;-0.1794195,0.3896652,2.4059503;-0.2816607,0.21904933,2.7536592;-0.32274035,-0.33417222,2.6989958;-0.34182593,-0.77419883,2.6266391;-0.3650772,-0.8142214,2.5588064;-0.16364527,0.22168586,2.6905684;-0.12836508,-0.34301394,2.772083;-0.12788114,-0.7668544,2.7562115;-0.13394658,-0.851664,2.7124119;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2670;-0.21914056,0.2919551,2.732478;-0.19831514,0.35732868,2.7800057;-0.1975165,0.699997,2.764758;-0.23283033,0.9013179,2.765371;-0.37019157,0.62624896,2.8200612;-0.40374383,0.38033998,2.7570658;-0.37310952,0.38607392,2.5104907;-0.38592535,0.4094007,2.4273908;-0.081956916,0.5981108,2.6992006;-0.006178058,0.36400598,2.6650102;-0.12431063,0.3325494,2.4877002;-0.16990404,0.39891493,2.4239376;-0.27930394,0.21858919,2.7563884;-0.32004985,-0.33453807,2.6986935;-0.33706105,-0.77424884,2.6273441;-0.35930762,-0.8282532,2.5810251;-0.16021088,0.219887,2.696564;-0.12646562,-0.3440369,2.7736888;-0.12836096,-0.767107,2.7562296;-0.13404045,-0.85160774,2.7128348;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2701;-0.21605034,0.28876883,2.7377696;-0.19550562,0.35526505,2.7837832;-0.19561028,0.70442533,2.7678683;-0.22999468,0.900854,2.7651384;-0.36808765,0.62604314,2.8246884;-0.3998383,0.37876213,2.7578053;-0.34188327,0.4228424,2.5230386;-0.34399134,0.4474403,2.4174821;-0.07892102,0.5962221,2.7023993;-0.0011010352,0.36305287,2.674169;-0.116154894,0.37784517,2.5071113;-0.15582612,0.41906893,2.4514651;-0.27793363,0.21506348,2.762271;-0.31780028,-0.33497095,2.6983926;-0.3332619,-0.7743314,2.6281161;-0.35733512,-0.83451116,2.59215;-0.15597562,0.21522072,2.7023695;-0.12447761,-0.3452257,2.7746844;-0.12912464,-0.7677057,2.756146;-0.13419111,-0.8515452,2.7133026;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2738;-0.21341072,0.2864619,2.742291;-0.19315852,0.35376868,2.787061;-0.19449928,0.7081436,2.7704973;-0.22726725,0.90035295,2.7649543;-0.36589855,0.6266986,2.8293176;-0.39688152,0.37761918,2.758489;-0.32809395,0.45759824,2.5534236;-0.32101467,0.49650142,2.477927;-0.07609582,0.59426874,2.7053535;0.0019295197,0.36273357,2.6799312;-0.112457715,0.42092472,2.5221176;-0.13499264,0.4373284,2.4900215;-0.27666774,0.2128502,2.7665575;-0.3160943,-0.3351688,2.6981206;-0.3248116,-0.7738689,2.6315446;-0.34912008,-0.8255736,2.585018;-0.1522955,0.21225809,2.7076967;-0.12265268,-0.34647918,2.7752404;-0.12989777,-0.76852024,2.756003;-0.13439202,-0.8514456,2.7137384;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2770;-0.21131131,0.2850002,2.746109;-0.19116713,0.35282198,2.7897859;-0.19371028,0.71101713,2.7726922;-0.22408971,0.8997294,2.7648365;-0.3628524,0.6307738,2.8376315;-0.39393538,0.3781729,2.7596188;-0.31530344,0.5089199,2.593353;-0.30894095,0.5320107,2.548921;-0.07368593,0.5931072,2.7078865;0.0041784933,0.36288115,2.6850154;-0.121173725,0.50437397,2.5377846;-0.12649135,0.47564787,2.5209107;-0.27569562,0.21157657,2.7695265;-0.31467625,-0.3354807,2.6978872;-0.31480798,-0.7746677,2.6379707;-0.3432659,-0.82155365,2.5833912;-0.14914538,0.2108265,2.7134018;-0.12120117,-0.34753796,2.7754755;-0.13057327,-0.7685273,2.755813;-0.15527017,-0.8202832,2.693449;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2802;-0.2096048,0.28382033,2.7495334;-0.1895216,0.35204384,2.7922518;-0.19299337,0.7131756,2.7746859;-0.22095798,0.8990579,2.7649293;-0.3600849,0.63608235,2.844442;-0.39114335,0.38096514,2.762276;-0.3180904,0.54368234,2.618907;-0.30877802,0.55495536,2.5998998;-0.07167097,0.59220153,2.7099767;0.0065844334,0.3627312,2.6915348;-0.1261519,0.5413746,2.5420282;-0.12225731,0.49452293,2.5340924;-0.27498782,0.21066798,2.7718177;-0.3136288,-0.33577853,2.697724;-0.3070957,-0.7749413,2.644801;-0.3452398,-0.8333865,2.6186957;-0.14671665,0.20980453,2.7183363;-0.120030314,-0.3485185,2.7755952;-0.17124996,-0.7749885,2.733844;-0.20615521,-0.8076984,2.6595833;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2838;-0.20771137,0.2814988,2.7532556;-0.1886817,0.35049778,2.7952833;-0.19245274,0.71473014,2.7765722;-0.21785975,0.8983318,2.7652266;-0.3427191,0.6313952,2.8229003;-0.38880172,0.38678747,2.7729194;-0.32910293,0.57203853,2.6535535;-0.3197155,0.578438,2.6577907;-0.06990692,0.5915928,2.7119148;0.008503663,0.3624826,2.697448;-0.12654641,0.5552696,2.5447025;-0.14562143,0.55500275,2.5142303;-0.27407932,0.20948279,2.7740378;-0.3128843,-0.33622342,2.6976974;-0.30007222,-0.77503353,2.6528099;-0.3304926,-0.8234366,2.611062;-0.14482272,0.20863506,2.7223165;-0.119161144,-0.34907928,2.7757196;-0.17561798,-0.7702751,2.7335448;-0.21071693,-0.79409385,2.6540735;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2869;-0.20576142,0.27841312,2.7567382;-0.18833055,0.3482732,2.7983592;-0.1919661,0.71575457,2.7783117;-0.21495314,0.89757913,2.7655582;-0.33179888,0.6211961,2.801812;-0.38779366,0.39191315,2.784014;-0.3324657,0.5905353,2.6732855;-0.31137183,0.610389,2.6762464;-0.067116834,0.59077257,2.714542;0.009735838,0.36233255,2.7015207;-0.12497868,0.56966203,2.5566766;-0.12705198,0.5547276,2.537392;-0.27297366,0.20782848,2.7761216;-0.31249532,-0.33692354,2.6979008;-0.29516748,-0.7757738,2.6604397;-0.32081097,-0.8187183,2.6075425;-0.14301473,0.20707089,2.7258813;-0.11843161,-0.34951836,2.7758014;-0.15460196,-0.73033094,2.7458787;-0.1816996,-0.7521921,2.6630645;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2902;-0.2041053,0.2753004,2.7596107;-0.18828826,0.3458878,2.801037;-0.19161306,0.71640855,2.7800229;-0.2125991,0.89696103,2.7659483;-0.32944468,0.6058524,2.7863667;-0.38780272,0.39567894,2.7946079;-0.33353406,0.6045956,2.6829875;-0.30432606,0.6449173,2.6812024;-0.065087415,0.5901276,2.7165377;0.010506373,0.36223334,2.7042866;-0.121924095,0.56683797,2.5671923;-0.13527124,0.5774365,2.540466;-0.2717984,0.20576032,2.778093;-0.3126678,-0.33756825,2.6984327;-0.291843,-0.77795905,2.6701977;-0.341774,-0.83318067,2.6498048;-0.14148293,0.20545764,2.7286973;-0.11784863,-0.34983233,2.7758434;-0.17628177,-0.7515545,2.74262;-0.19857836,-0.77854836,2.6583562;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2938;-0.20291935,0.27267054,2.7618032;-0.1884716,0.3436385,2.80328;-0.19162452,0.71673745,2.7823;-0.21032725,0.89645725,2.7668405;-0.32977444,0.59702694,2.7789981;-0.38815445,0.39804763,2.8017435;-0.33435518,0.61196107,2.6897476;-0.3306478,0.6627034,2.7158282;-0.063601054,0.5895257,2.7181845;0.01096376,0.36212185,2.706265;-0.12010035,0.562548,2.5748641;-0.14105923,0.5911015,2.5432217;-0.27083015,0.20358594,2.7798822;-0.31682712,-0.3394633,2.699686;-0.29072848,-0.7790147,2.6782107;-0.32869622,-0.8256746,2.6385164;-0.14026392,0.20393528,2.7308002;-0.11710558,-0.34963617,2.7757058;-0.17412062,-0.76242787,2.7471128;-0.15891095,-0.8213171,2.695798;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2969;-0.20213878,0.27061248,2.7633595;-0.18883426,0.34156653,2.8051565;-0.1921939,0.71662873,2.7860017;-0.20844175,0.8960116,2.7679691;-0.33064386,0.59162235,2.7750392;-0.3886074,0.399469,2.8068397;-0.33558565,0.61610293,2.6930435;-0.33736977,0.6724082,2.7264788;-0.062487524,0.5889039,2.7197163;0.011221365,0.36200348,2.70774;-0.11902436,0.5546754,2.5802157;-0.14505802,0.5988407,2.545118;-0.27013922,0.20174564,2.7811997;-0.32334563,-0.34154725,2.7010791;-0.2952421,-0.77907443,2.6880143;-0.32625034,-0.82136536,2.6353796;-0.13940379,0.20271319,2.7322621;-0.1161951,-0.3484664,2.7752714;-0.16530462,-0.7662248,2.7531428;-0.13889252,-0.844416,2.7148318;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3001;-0.20163421,0.2690035,2.7644422;-0.18921249,0.33986017,2.8066182;-0.19272669,0.7164802,2.7892861;-0.20680754,0.8955634,2.7694175;-0.33216432,0.5879665,2.7735753;-0.3890521,0.40029362,2.810447;-0.3506633,0.604101,2.692351;-0.35191113,0.67277145,2.7339845;-0.061738156,0.5883529,2.7213273;0.011260041,0.36185074,2.708835;-0.118703224,0.5483002,2.5820968;-0.14876394,0.60370374,2.5455084;-0.26964813,0.20027111,2.7821364;-0.3312781,-0.3418508,2.702466;-0.30956483,-0.77790695,2.700547;-0.35745978,-0.83101034,2.6667;-0.13881609,0.20173936,2.7332642;-0.11546063,-0.34734648,2.7748477;-0.15615287,-0.76869076,2.7578151;-0.12900679,-0.8555534,2.7238252;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3039;-0.2017506,0.2671941,2.7652714;-0.18986078,0.337988,2.8080215;-0.19345078,0.7163767,2.7931125;-0.20568818,0.8950649,2.7708921;-0.3341436,0.5890472,2.7781246;-0.3893976,0.40088552,2.8127952;-0.36297774,0.59071326,2.6878638;-0.36560792,0.66679686,2.7349799;-0.06138341,0.5878836,2.7229707;0.01078511,0.3617208,2.7097075;-0.120476454,0.54264975,2.582349;-0.15424891,0.6056764,2.544507;-0.26987708,0.19828282,2.7834952;-0.3410405,-0.33898658,2.704298;-0.32972163,-0.77644306,2.7103522;-0.37584582,-0.8369382,2.6846502;-0.13945028,0.19940826,2.7328682;-0.114967234,-0.3458987,2.7742944;-0.14850125,-0.7706951,2.7605457;-0.1238435,-0.8615624,2.7287567;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3071;-0.20243196,0.26555985,2.765838;-0.19070907,0.33632916,2.8092906;-0.19467744,0.71678233,2.797752;-0.20525819,0.89470613,2.773407;-0.33994347,0.5977052,2.7936378;-0.38994765,0.40121096,2.8142285;-0.37393153,0.56545675,2.6713293;-0.3792132,0.6475025,2.7235177;-0.062176842,0.58805263,2.726116;0.008817364,0.36144653,2.7102969;-0.14302823,0.52921605,2.556121;-0.15994303,0.5410122,2.5339208;-0.2707136,0.19634578,2.7848852;-0.3495361,-0.33642897,2.7058768;-0.35528204,-0.7743517,2.715569;-0.3892111,-0.84067553,2.695943;-0.14100926,0.19697918,2.7315135;-0.114739224,-0.34402147,2.773557;-0.14142029,-0.7700265,2.762298;-0.12077783,-0.8652196,2.7315176;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3102;-0.20429,0.263815,2.7661283;-0.19157659,0.33483472,2.810325;-0.19608966,0.71724135,2.8023221;-0.20572186,0.89427644,2.7769625;-0.35552645,0.6103077,2.8270974;-0.39360654,0.39898434,2.8094592;-0.39637402,0.51452476,2.6258147;-0.39074007,0.55216724,2.6376886;-0.064755455,0.58792984,2.7299008;0.006789079,0.36118734,2.710671;-0.1534475,0.45372865,2.5564153;-0.16422378,0.47698703,2.5138335;-0.27308604,0.19402203,2.7863996;-0.3566894,-0.33528054,2.7074382;-0.3844027,-0.77192926,2.7151735;-0.43163618,-0.8454254,2.6846387;-0.1438667,0.19426954,2.7291365;-0.11470077,-0.34257016,2.7729251;-0.13616866,-0.76868814,2.7632184;-0.120445594,-0.8657546,2.7314875;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3138;-0.20856985,0.26415884,2.7659729;-0.19332995,0.33429056,2.8113048;-0.19801873,0.71758235,2.806728;-0.20667548,0.8940542,2.7809296;-0.3686733,0.6216747,2.8536787;-0.39782038,0.39507174,2.8076518;-0.4193912,0.4553995,2.5923257;-0.41538706,0.4740721,2.6043484;-0.06887211,0.5871792,2.7352731;-0.001156508,0.35982862,2.7088444;-0.16722828,0.4369508,2.52659;-0.16598438,0.44140992,2.5022957;-0.2771868,0.19397476,2.7861052;-0.36476314,-0.3375744,2.7096992;-0.41022697,-0.76921314,2.7139854;-0.4500253,-0.84714234,2.678372;-0.14910614,0.19479597,2.7275033;-0.11482843,-0.34141746,2.772402;-0.13292193,-0.76878226,2.7636068;-0.122071885,-0.8640567,2.7297418;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3170;-0.21481171,0.26497808,2.7656286;-0.19625388,0.33404592,2.8123157;-0.19958161,0.7178413,2.8100488;-0.20853804,0.89370763,2.784775;-0.38041323,0.62527555,2.8694675;-0.40251198,0.39112967,2.806796;-0.4347859,0.42196947,2.5779169;-0.43164235,0.41899678,2.577438;-0.07406617,0.5853789,2.7401981;-0.008179894,0.35847178,2.7075322;-0.16850466,0.4009818,2.5290835;-0.16785102,0.42607257,2.498083;-0.28758496,0.19313145,2.7872314;-0.37220442,-0.34187615,2.7122207;-0.42341724,-0.7676157,2.7136197;-0.4591922,-0.8473132,2.6746502;-0.15621458,0.1945724,2.724128;-0.11585477,-0.3399995,2.7717204;-0.13065784,-0.7687183,2.7637887;-0.12435715,-0.86151326,2.7269542;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3203;-0.22317573,0.2659324,2.7649233;-0.2021315,0.3340216,2.8132582;-0.20400953,0.7180819,2.813899;-0.21111116,0.8933421,2.788244;-0.386264,0.6274554,2.8772476;-0.4080329,0.38769847,2.8061044;-0.44413605,0.40750363,2.5716398;-0.4363438,0.41596824,2.5772262;-0.08081002,0.5832422,2.7440205;-0.014540818,0.35603923,2.707686;-0.18499057,0.4076363,2.5260162;-0.17339125,0.41876382,2.4984717;-0.2966201,0.1926671,2.7879095;-0.3822125,-0.3540785,2.7168174;-0.4317213,-0.7664105,2.713399;-0.46392477,-0.8467788,2.6722202;-0.1635188,0.19426426,2.7207685;-0.11842816,-0.33880848,2.7709599;-0.12909646,-0.7688874,2.7638297;-0.12643653,-0.85946715,2.7256773;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3239;-0.23231527,0.26734173,2.763953;-0.21062474,0.33462495,2.8139985;-0.21292634,0.7184802,2.8181598;-0.21408264,0.8930585,2.7909882;-0.3920436,0.6290264,2.8817186;-0.4158008,0.38544124,2.8058665;-0.45481586,0.40885222,2.5760074;-0.4446572,0.42172205,2.5794501;-0.086165786,0.58157706,2.7466586;-0.019260406,0.35434332,2.7080767;-0.1965004,0.42519966,2.5377438;-0.19959508,0.47668844,2.513549;-0.30608597,0.1925412,2.7885203;-0.38767567,-0.3611444,2.7195408;-0.4372543,-0.7657178,2.7126791;-0.46244487,-0.8457406,2.6669261;-0.17059161,0.19375855,2.716966;-0.122274704,-0.33809912,2.7701447;-0.12798066,-0.7688405,2.7638593;-0.1277907,-0.85791475,2.7252307;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3271;-0.24263354,0.26890305,2.7624028;-0.2207368,0.33548635,2.814126;-0.22139189,0.71915627,2.8213232;-0.22194801,0.89403504,2.7945876;-0.39740402,0.6302289,2.882918;-0.4269791,0.38428113,2.804856;-0.47066447,0.42524326,2.5843413;-0.45678973,0.43222544,2.5962796;-0.091825254,0.58029574,2.7484462;-0.02673887,0.3535388,2.7089503;-0.20598012,0.4931179,2.555001;-0.21281654,0.5024802,2.524875;-0.31643602,0.1928833,2.78816;-0.39082274,-0.36529374,2.7211986;-0.43990204,-0.76570594,2.7100797;-0.45879033,-0.84488994,2.6627808;-0.17889899,0.19354759,2.7127614;-0.12732606,-0.3378264,2.7693005;-0.12723905,-0.76853776,2.7637694;-0.12913103,-0.8564359,2.7246072;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3302;-0.2523916,0.2697236,2.7606208;-0.23130617,0.33595806,2.8137636;-0.23185186,0.72047883,2.8238974;-0.23060372,0.8956474,2.7974882;-0.40685332,0.6294504,2.8763304;-0.4379279,0.38421282,2.8031511;-0.47822252,0.4547472,2.5960133;-0.46483824,0.4645134,2.6128578;-0.10199137,0.57955986,2.7486064;-0.036088526,0.35218024,2.7097902;-0.21350376,0.5350594,2.566862;-0.2236768,0.51184094,2.5252888;-0.3260145,0.19313508,2.7868893;-0.39295405,-0.36737227,2.7222664;-0.43979856,-0.7660492,2.7064965;-0.45447332,-0.8180686,2.633933;-0.18663795,0.1932951,2.709308;-0.1343716,-0.33849624,2.768454;-0.12671328,-0.76849085,2.763712;-0.13016048,-0.8551066,2.7238142;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
